,country,total,new case,death,new_death,recovered,active_cases,critical
43,Panama,1673,,41,,13,1619,50
44,Serbia,1624,148,44,5,54,1526,89
45,Peru,1595,,61,,537,997,51
46,UAE,1505,241,10,1,125,1370,2
47,South Africa,1505,,9,,95,1401,7
48,Dominican Republic,1488,,68,,16,1404,147
49,Iceland,1417,53,4,,396,1017,12
50,Argentina,1353,,42,,266,1045,
51,Qatar,1325,250,3,,109,1213,37
52,Colombia,1267,,25,,55,1187,50
53,Algeria,1251,80,130,25,90,1031,
54,Singapore,1189,75,6,1,297,886,24
55,Croatia,1126,47,12,4,119,995,39
56,Ukraine,1096,24,28,1,23,1045,16
57,Estonia,1039,78,13,1,59,967,20
58,Egypt,985,,66,,216,703,
59,Slovenia,977,43,22,2,79,876,31
60,New Zealand,950,82,1,,127,822,1
61,Iraq,878,58,56,2,259,563,
62,Hong Kong,862,17,4,,173,685,8
63,Morocco,858,67,50,2,62,746,1
64,Lithuania,771,75,10,1,7,754,11
65,Armenia,770,34,7,,43,720,30
66,Moldova,752,161,12,4,29,711,65
67,Diamond Princess,712,,11,,619,82,10
68,Bahrain,688,16,4,,423,261,3
69,Hungary,678,55,32,6,58,588,17
70,Bosnia and Herzegovina,617,38,19,2,28,570,4
71,Kazakhstan,525,61,5,2,36,484,6
72,Azerbaijan,521,78,5,,32,484,17
73,Lebanon,520,12,17,,54,449,26
74,Cameroon,509,,8,,17,484,
75,Latvia,509,16,1,,1,507,3
76,Bulgaria,503,18,17,3,34,452,26
77,Tunisia,495,,18,,5,472,26
78,North Macedonia,483,53,17,5,20,446,11
79,Kuwait,479,62,1,1,93,385,17
80,Slovakia,471,21,1,,10,460,3
81,Andorra,466,27,17,1,21,428,12
82,Belarus,440,89,5,1,53,382,11
83,Cyprus,426,30,11,,28,387,11
84,Costa Rica,416,,2,,11,403,13
85,Uruguay,386,,4,,86,296,13
86,Taiwan,355,7,5,,50,300,
87,Réunion,334,13,,,40,294,4
88,Albania,333,29,18,1,99,216,7
89,Burkina Faso,318,16,16,,66,236,
90,Jordan,310,,5,,58,247,5
91,Afghanistan,299,18,7,1,10,282,
92,Cuba,288,19,6,,15,267,11
93,Oman,277,25,1,,61,215,3
94,Uzbekistan,266,39,2,,25,239,8
95,Honduras,264,42,15,,3,246,10
96,San Marino,251,,32,,26,193,13
97,Vietnam,240,1,,,90,150,3
98,Channel Islands,232,,5,1,13,214,
99,Senegal,219,12,2,1,72,145,1
100,Ivory Coast,218,,1,,19,198,
101,Palestine,216,22,1,,21,194,
102,Malta,213,11,,,2,211,3
103,Nigeria,210,,4,,25,181,2
104,Ghana,205,,5,,31,169,2
105,Montenegro,201,27,2,,1,198,4
106,Mauritius,196,10,7,,,189,1
107,Faeroe Islands,181,2,,,93,88,2
108,Sri Lanka,162,3,5,1,27,130,5
109,Georgia,159,4,1,1,31,127,6
110,Venezuela,153,,7,,52,94,6
111,DRC,148,,16,,3,129,
112,Kyrgyzstan,144,14,1,,9,134,5
113,Martinique,143,,3,,27,113,18
114,Bolivia,139,7,10,1,1,128,3
115,Brunei,135,1,1,,66,68,3
116,Mayotte,134,6,2,,14,118,3
117,Guadeloupe,130,,7,,24,99,14
118,Kenya,126,4,4,,4,118,2
119,Isle of Man,126,12,1,,,125,
120,Niger,120,,5,,,115,
121,Cambodia,114,,,,50,64,1
122,Trinidad and Tobago,101,3,6,,1,94,
123,Gibraltar,98,3,,,52,46,
124,Paraguay,96,4,3,,12,81,2
125,Rwanda,89,,,,,89,
126,Liechtenstein,77,2,,,,77,
127,Guinea,73,,,,2,71,
128,Bangladesh,70,9,8,2,30,32,1
129,Madagascar,70,,,,,70,6
130,Monaco,64,,1,,3,60,2
131,Aruba,64,2,,,1,63,
132,French Guiana,57,,,,22,35,1
133,El Salvador,56,10,3,,,53,4
134,Jamaica,53,,3,,7,43,
135,Barbados,51,,,,,51,
136,Guatemala,50,,1,,12,37,1
137,Djibouti,50,1,,,8,42,
138,Uganda,48,,,,,48,
139,Macao,43,1,,,10,33,
140,Mali,41,2,3,,1,37,
141,Togo,41,1,3,,17,21,
142,Zambia,39,,1,,2,36,
143,French Polynesia,39,,,,,39,1
144,Ethiopia,38,3,,,4,34,1
145,Bermuda,35,,,,14,21,
146,Cayman Islands,29,,1,,1,27,
147,Bahamas,24,,3,,,21,1
148,Saint Martin,24,2,2,1,5,17,6
149,Guyana,23,,4,,,19,
150,Sint Maarten,23,,4,,6,13,
151,Congo,22,,2,,2,18,
152,Eritrea,22,,,,,22,
153,Gabon,21,,1,,1,19,
154,Myanmar,21,1,1,,,20,
155,Tanzania,20,,1,,3,16,
156,Haiti,20,2,,,1,19,
157,Maldives,19,,,,13,6,
158,New Caledonia,18,,,,1,17,
159,Libya,17,,1,,,16,
160,Syria,16,,2,,2,12,
161,Benin,16,,,,2,14,
162,Equatorial Guinea,16,,,,1,15,
163,Antigua and Barbuda,15,,,,,15,1
164,Guinea-Bissau,15,,,,,15,
165,Dominica,14,,,,,14,
166,Mongolia,14,,,,2,12,
167,Namibia,14,,,,3,11,
168,Saint Lucia,13,,,,1,12,
169,Fiji,12,5,,,,12,
170,Grenada,12,,,,,12,2
171,Curaçao,11,,1,,3,7,
172,Sudan,10,,2,,2,6,
173,Liberia,10,3,1,1,,9,
174,Suriname,10,,1,,,9,
175,Greenland,10,,,,3,7,
176,Laos,10,,,,,10,
177,Mozambique,10,,,,1,9,
178,Seychelles,10,,,,,10,
179,MS Zaandam,9,,2,,,7,
180,Zimbabwe,9,,1,,,8,
181,Nepal,9,3,,,1,8,
182,Chad,9,1,,,,9,
183,Saint Kitts and Nevis,9,,,,,9,
184,Eswatini,9,,,,,9,
185,Angola,8,,2,,1,5,
186,CAR,8,,,,,8,
187,Cabo Verde,7,1,1,,,6,
188,Vatican City,7,,,,,7,
189,St. Vincent Grenadines,7,,,,1,6,
190,Somalia,7,,,,1,6,
191,Mauritania,6,,1,,2,3,
192,Montserrat,6,,,,,6,
193,St. Barth,6,,,,1,5,
194,Nicaragua,5,,1,,,4,
195,Bhutan,5,,,,2,3,
196,Turks and Caicos,5,,,,,5,
197,Botswana,4,,1,,,3,
198,Gambia,4,,1,,2,1,
199,Belize,4,,,,,4,
200,Malawi,4,1,,,,4,
201,Sierra Leone,4,2,,,,4,
202,Anguilla,3,,,,,3,
203,British Virgin Islands,3,,,,,3,
204,Burundi,3,,,,,3,
205,Caribbean Netherlands,2,,,,,2,
206,Falkland Islands,1,,,,,1,
207,Papua New Guinea,1,,,,,1,
208,Timor-Leste,1,,,,,1,
