,country,total,new case,death,new_death,recovered,active_cases,critical
139,Congo,333,,11,,53,269,
140,Mauritius,332,,10,,322,0,
141,Isle of Man,330,,23,,271,36,21
142,Benin,327,8,2,,76,249,
143,Montenegro,324,,9,,298,17,2
144,Vietnam,288,,,,252,36,2
145,Rwanda,285,,,,150,135,
146,Cabo Verde,267,7,2,,58,207,
147,Ethiopia,261,11,5,,106,150,
148,Nepal,217,83,,,33,184,
149,Liberia,211,,20,,85,106,
150,Haiti,209,27,16,1,17,176,
151,Sao Tome and Principe,208,,5,,4,199,
152,Martinique,187,,14,,91,82,4
153,Faeroe Islands,187,,,,187,0,
154,Madagascar,186,,,,101,85,1
155,Togo,181,,11,,89,81,
156,Myanmar,180,,6,,74,100,
157,Eswatini,175,,2,,28,145,
158,South Sudan,156,,,,2,154,
159,Guadeloupe,154,,13,,104,37,4
160,Gibraltar,147,,,,143,4,
161,French Guiana,144,,1,,122,21,
162,CAR,143,,,,10,133,
163,Brunei,141,,1,,134,6,2
164,Cambodia,122,,,,121,1,1
165,Uganda,122,1,,,55,67,
166,Bermuda,119,,8,,66,45,4
167,Trinidad and Tobago,116,,8,,107,1,
168,Guyana,109,,10,,36,63,6
169,Mozambique,103,,,,34,69,
170,Aruba,101,,3,,89,9,4
171,Monaco,96,,4,,85,7,1
172,Bahamas,93,,11,,39,43,1
173,Barbados,84,,7,,57,20,4
174,Cayman Islands,84,,1,,47,36,3
175,Liechtenstein,82,,1,,55,26,
176,Sint Maarten,76,,15,,46,15,7
177,Yemen,65,9,10,1,1,54,
178,Libya,64,,3,,28,33,
179,French Polynesia,60,,,,56,4,1
180,Malawi,57,,3,,24,30,1
181,Syria,47,,3,,29,15,
182,Angola,45,,2,,13,30,
183,Macao,45,,,,42,3,1
184,Mongolia,42,,,,15,27,2
185,Saint Martin,39,,3,,30,6,1
186,Eritrea,39,,,,38,1,
187,Zimbabwe,36,,4,,9,23,
188,Antigua and Barbuda,25,,3,,19,3,1
189,Botswana,24,,1,,12,11,
190,Timor-Leste,24,,,,21,3,
191,Gambia,22,,1,,10,11,
192,Grenada,21,,,,13,8,4
193,Laos,19,,,,13,6,
194,Belize,18,,2,,16,0,
195,Fiji,18,,,,14,4,
196,New Caledonia,18,,,,18,0,
197,Saint Lucia,18,,,,17,1,
198,St. Vincent Grenadines,17,,,,9,8,
199,Nicaragua,16,,5,,7,4,
200,Curaçao,16,,1,,14,1,
201,Dominica,16,,,,15,1,
202,Namibia,16,,,,11,5,
203,Burundi,15,,1,,7,7,
204,Saint Kitts and Nevis,15,,,,14,1,
205,Falkland Islands,13,,,,13,0,
206,Turks and Caicos,12,,1,,8,3,
207,Vatican City,12,,,,2,10,
208,Comoros,11,,1,,,10,
209,Montserrat,11,,1,,8,2,1
210,Bhutan,11,2,,,5,6,
211,Greenland,11,,,,11,0,
212,Seychelles,11,,,,10,1,
213,Suriname,10,,1,,9,0,
214,MS Zaandam,9,,2,,,7,
215,Mauritania,8,,1,,6,1,
216,Papua New Guinea,8,,,,8,0,
217,British Virgin Islands,7,,1,,4,2,
218,Caribbean Netherlands,6,,,,,6,
219,St. Barth,6,,,,6,0,
220,Western Sahara,6,,,,6,0,
221,Anguilla,3,,,,3,0,
222,Saint Pierre Miquelon,1,,,,1,0,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
228,,,,,,,,
229,,,,,,,,
