,country,total,new case,death,new_death,recovered,active_cases,critical
97,Latvia,836,18,13,,267,556,4
98,Senegal,823,87,9,,296,518,1
99,Albania,750,14,30,2,431,289,4
100,Andorra,743,,41,1,398,304,17
101,,,,,,,,
102,Lebanon,717,7,24,,145,548,44
103,Diamond Princess,712,,13,,645,54,4
104,Niger,709,8,31,2,403,275,
105,Kyrgyzstan,708,13,8,,416,284,13
106,Costa Rica,705,8,6,,306,393,8
107,Honduras,702,41,64,3,79,559,10
108,Burkina Faso,638,3,42,,476,120,
109,Uruguay,620,14,15,,386,219,11
110,Sri Lanka,619,31,7,,134,478,2
111,San Marino,553,15,41,,64,448,5
112,Channel Islands,530,5,36,1,352,142,
113,Guatemala,530,30,15,,49,466,5
114,Somalia,528,48,28,2,19,481,2
115,Georgia,511,14,6,,168,337,6
116,DRC,471,12,30,2,56,385,
117,Mayotte,460,59,4,,235,221,4
118,Malta,458,8,4,,303,151,1
119,Jordan,449,,8,1,348,93,5
120,Taiwan,429,,6,,307,116,
121,Mali,424,16,24,1,122,278,
122,Réunion,418,,,,300,118,2
123,Kenya,374,11,14,,124,236,2
124,Jamaica,364,14,7,,29,328,3
125,El Salvador,345,22,8,,97,240,4
126,Palestine,343,1,2,,71,270,
127,Mauritius,334,,10,,303,21,3
128,Venezuela,329,,10,,142,177,3
129,Montenegro,321,,7,,199,115,7
130,Sudan,318,43,25,3,31,262,
131,Equatorial Guinea,315,57,1,,9,305,
132,Isle of Man,309,1,21,1,252,36,22
133,Tanzania,299,,10,,48,241,7
134,Vietnam,270,,,,225,45,8
135,Maldives,250,24,,,17,233,2
136,Gabon,238,27,3,,53,182,1
137,Paraguay,230,2,9,,95,126,1
138,Rwanda,212,5,,,95,117,
139,Congo,207,,8,,19,180,
140,Faeroe Islands,187,,,,181,6,
141,Martinique,175,,14,,83,78,5
142,Myanmar,150,4,5,,16,129,
143,Guadeloupe,149,,12,,82,55,11
144,Liberia,141,17,16,4,45,80,
145,Gibraltar,141,,,,131,10,
146,Brunei,138,,1,,124,13,2
147,Madagascar,128,,,,82,46,1
148,Ethiopia,126,2,3,,50,73,
149,French Guiana,125,14,1,,93,31,
150,Cambodia,122,,,,119,3,1
151,Trinidad and Tobago,116,,8,,59,49,
152,Cabo Verde,114,5,1,,2,111,
153,Bermuda,110,,6,,44,60,10
154,Sierra Leone,104,5,4,,12,88,
155,Aruba,100,,2,,73,25,4
156,Togo,99,1,6,,63,30,
157,Monaco,95,,4,,50,41,1
158,Zambia,95,6,3,,42,50,1
159,Liechtenstein,82,,1,,55,26,
160,Bahamas,80,,11,,23,46,1
161,Barbados,80,,6,,39,35,4
162,Uganda,79,,,,52,27,
163,Haiti,76,2,6,,8,62,
164,Mozambique,76,,,,12,64,
165,Sint Maarten,75,1,13,,33,29,7
166,Guyana,74,,8,,15,51,5
167,Guinea-Bissau,73,,1,,18,54,
168,Eswatini,71,6,1,,10,60,
169,Cayman Islands,70,,1,,10,59,3
170,Benin,64,,1,,33,30,
171,Libya,61,,2,,18,41,
172,French Polynesia,58,,,,49,9,1
173,Nepal,54,2,,,16,38,
174,Chad,52,6,2,2,19,31,
175,CAR,50,,,,10,40,
176,Macao,45,,,,32,13,1
177,Syria,43,,3,,21,19,
178,Eritrea,39,,,,19,20,
179,Saint Martin,38,,3,,24,11,3
180,Mongolia,38,,,,10,28,
181,Malawi,36,,3,,5,28,1
182,South Sudan,34,28,,,,34,
183,Zimbabwe,32,1,4,,5,23,
184,Angola,27,,2,,6,19,
185,Antigua and Barbuda,24,,3,,11,10,1
186,Timor-Leste,24,,,,6,18,
187,Botswana,23,1,1,,,22,
188,Laos,19,,,,7,12,
189,Belize,18,,2,,6,10,1
190,Fiji,18,,,,12,6,
191,Grenada,18,,,,7,11,4
192,New Caledonia,18,,,,17,1,1
193,Curaçao,16,,1,,11,4,
194,Dominica,16,,,,13,3,
195,Namibia,16,,,,8,8,
196,Saint Kitts and Nevis,15,,,,4,11,
197,Saint Lucia,15,,,,15,0,
198,St. Vincent Grenadines,15,,,,8,7,
199,Nicaragua,13,,3,,7,3,
200,Falkland Islands,13,,,,11,2,
201,Turks and Caicos,12,,1,,5,6,
202,Burundi,11,,1,,4,6,
203,Montserrat,11,,1,,2,8,1
204,Greenland,11,,,,11,0,
205,Seychelles,11,,,,6,5,
206,Gambia,10,,1,,8,1,
207,Suriname,10,,1,,7,2,
208,Vatican City,10,1,,,2,8,
209,MS Zaandam,9,,2,,,7,
210,Papua New Guinea,8,,,,,8,
211,Sao Tome and Principe,8,4,,,4,4,
212,Mauritania,7,,1,,6,0,
213,Bhutan,7,,,,5,2,
214,British Virgin Islands,6,,1,,3,2,
215,St. Barth,6,,,,6,0,
216,Western Sahara,6,,,,5,1,
217,Caribbean Netherlands,5,,,,,5,
218,Anguilla,3,,,,3,0,
219,Saint Pierre Miquelon,1,,,,,1,
220,Yemen,1,,,,1,0,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
