,country,total,new case,death,new_death,recovered,active_cases,critical
1,,World,"5,371,957",+73750,"342,580",+3155,2225073,2804304
2,,,,,,,,
3,,,,,,,,
4,1,USA,"1,656,213",+11119,"98,243",+596,438562,1119408
5,,,,,,,,
6,,,,,,,,
7,2,Brazil,"340,837",+9947,"21,678",+630,135430,183729
8,3,Russia,"335,882",+9434,"3,388",+139,107936,224558
9,4,Spain,"282,370",+466,"28,678",+50,196958,56734
10,5,UK,"257,154",+2959,"36,675",+282,N/A,N/A
11,6,Italy,"229,327",+669,"32,735",+119,138840,57752
12,7,France,"182,219",,"28,289",,64209,89721
13,8,Germany,"179,768",+55,"8,354",+2,159900,11514
14,9,Turkey,"155,686",+1186,"4,308",+32,117602,33776
15,10,Iran,"133,521",+1869,"7,359",+59,104072,22090
16,11,India,"131,423",+6629,"3,868",+142,54385,73170
17,12,Peru,"111,698",,"3,244",,44848,63606
18,,,,,,,,
19,13,Canada,"83,590",+1110,"6,352",+102,43207,34031
20,14,China,"82,971",,"4,634",,78258,79
21,15,Saudi Arabia,"70,161",+2442,379,+15,41236,28546
22,16,Chile,"65,393",+3536,673,+43,26546,38174
23,17,Mexico,"62,527",+2960,"6,989",+479,42725,12813
24,18,Belgium,"56,810",+299,"9,237",+25,15155,32418
25,19,Pakistan,"52,437",+1743,"1,101",+34,16653,34683
26,20,Netherlands,"45,064",+176,"5,811",+23,N/A,N/A
27,21,Qatar,"42,213",+1732,21,+2,8513,33679
28,22,Ecuador,"36,258",+430,"3,096",+40,3557,29605
29,23,Belarus,"35,244",+941,194,+4,13528,21522
30,24,Sweden,"33,188",+379,"3,992",+67,4971,24225
31,25,Bangladesh,"32,078",+1873,452,+20,6486,25140
32,26,Singapore,"31,068",+642,23,,13882,17163
33,27,Switzerland,"30,725",+18,"1,905",+2,28000,820
34,28,Portugal,"30,471",+271,"1,302",+13,7705,21464
35,29,UAE,"28,704",+812,244,+3,14495,13965
36,30,Ireland,"24,582",+76,"1,604",+12,21060,1918
37,31,Indonesia,"21,745",+949,"1,351",+25,5249,15145
38,32,Poland,"20,931",+312,993,+11,8977,10961
39,33,Ukraine,"20,580",+432,605,+17,6929,13046
40,34,Kuwait,"20,464",+900,148,+10,5747,14569
41,35,South Africa,"20,125",,397,,10104,9624
42,36,Colombia,"19,131",,682,,4575,13874
43,37,Romania,"17,857",+145,"1,173",+7,11187,5497
44,38,Israel,"16,712",+22,279,,14085,2348
45,39,Japan,"16,513",,796,,13005,2712
46,40,Egypt,"16,513",+727,735,+28,4628,11150
47,41,Austria,"16,486",+50,639,+4,15037,810
48,42,Dominican Republic,"14,422",+433,458,+2,7854,6110
49,43,Philippines,"13,777",+180,863,+6,3177,9737
50,44,Denmark,"11,289",+59,561,,9836,892
51,45,S. Korea,"11,165",+23,266,+2,10194,705
52,46,Serbia,"11,092",+68,238,+1,5699,5155
53,47,Argentina,"10,649",,439,+6,3530,6680
54,48,Panama,"10,267",,295,,6275,3697
55,49,Afghanistan,"9,998",+782,216,+11,1040,8742
56,50,Czechia,"8,853",+40,314,+2,6038,2501
57,51,Bahrain,"8,774",+360,13,+1,4462,4299
58,,,,,,,,
59,52,Norway,"8,340",+8,235,,7727,378
60,53,Algeria,"8,113",+195,592,+10,4426,3095
61,54,Kazakhstan,"7,919",+322,35,,4214,3670
62,55,Morocco,"7,406",+74,198,+1,4638,2570
63,56,Nigeria,"7,261",,221,,2007,5033
64,57,Oman,"7,257",+463,36,+2,1848,5373
65,58,Malaysia,"7,185",+48,115,,5912,1158
66,59,Australia,"7,111",+16,102,+1,6494,515
67,60,Moldova,"6,994",+147,242,+5,3452,3300
68,61,Ghana,"6,617",+131,31,,1978,4608
69,62,Finland,"6,568",+31,306,,4800,1462
70,63,Armenia,"6,302",+374,77,+3,2936,3289
71,64,Bolivia,"5,579",+392,230,+15,575,4774
72,65,Cameroon,"4,400",,159,,1822,2419
73,66,Iraq,"4,272",+308,152,+5,2585,1535
74,67,Luxembourg,"3,990",+9,109,,3758,123
75,68,Azerbaijan,"3,982",+127,49,+3,2506,1427
76,69,Hungary,"3,713",+35,482,+6,1655,1576
77,70,Honduras,"3,477",+273,167,+11,439,2871
78,71,Sudan,"3,378",,137,,372,2869
79,72,Uzbekistan,"3,115",+87,13,,2532,570
80,73,Guinea,"3,067",,19,,1575,1473
81,74,Thailand,"3,040",+3,56,,2916,68
82,75,Senegal,"2,976",+67,34,+1,1416,1526
83,76,Greece,"2,876",+2,171,+2,1374,1331
84,77,Guatemala,"2,743",+231,51,+3,222,2470
85,78,Tajikistan,"2,738",+187,44,,1223,1471
86,79,Bulgaria,"2,408",+36,126,+1,808,1474
87,80,Bosnia and Herzegovina,"2,391",+19,141,,1662,588
88,81,Ivory Coast,"2,341",,29,,1146,1166
89,82,Djibouti,"2,270",,10,,1064,1196
90,83,Croatia,"2,243",,99,,2023,121
91,84,DRC,"2,025",+80,63,,312,1650
92,85,North Macedonia,"1,941",+20,113,+1,1411,417
93,86,Cuba,"1,931",+15,81,,1671,179
94,87,Estonia,"1,821",+14,64,,1526,231
95,88,El Salvador,"1,819",+94,33,,570,1216
96,89,Iceland,"1,804",+1,10,,1791,3
97,90,Gabon,"1,728",,12,,402,1314
98,91,Lithuania,"1,616",+12,63,+2,1135,418
99,92,Somalia,"1,594",,61,,204,1329
100,93,Mayotte,"1,521",,19,,894,608
101,94,Slovakia,"1,504",+1,28,,1280,196
102,95,New Zealand,"1,504",,21,,1455,28
103,96,Slovenia,"1,468",,106,,1340,22
104,97,Kyrgyzstan,"1,365",+15,14,,957,394
105,98,Maldives,"1,313",+39,4,,109,1200
106,99,Kenya,"1,192",+31,50,,380,762
107,100,Guinea-Bissau,"1,114",,6,,42,1066
108,101,Lebanon,"1,097",+11,26,,667,404
109,102,Sri Lanka,"1,089",+21,9,,660,420
110,103,Hong Kong,"1,066",,4,,1029,33
111,104,Tunisia,"1,048",,47,,903,98
112,105,Latvia,"1,046",+16,22,,712,312
113,106,Mali,"1,015",+46,63,+1,574,378
114,107,Albania,989,+8,31,,783,175
115,108,Equatorial Guinea,960,,11,,165,784
116,109,Venezuela,944,,10,,262,672
117,110,Niger,937,,60,,764,113
118,111,Cyprus,927,,17,,594,316
119,112,Zambia,920,,7,,336,577
120,113,Costa Rica,911,,10,,600,301
121,114,Paraguay,850,+12,11,,298,541
122,115,Burkina Faso,814,,52,,672,90
123,116,Haiti,812,+78,25,,22,765
124,117,Andorra,762,,51,,653,58
125,118,Uruguay,753,,20,,603,130
126,119,Georgia,728,+5,12,,509,207
127,,,,,,,,
