,country,total,new case,death,new_death,recovered,active_cases,critical
1,World,1844983,"65,240",113793,"5,014",421767,1309423,50770
2,,,,,,,,
3,,,,,,,,
4,USA,557043,"24,164",21952,"1,375",31369,503722,11766
5,,,,,,,,
6,Spain,166127,"3,100",17113,507,62391,86623,7371
7,Italy,156363,"4,092",19899,431,34211,102253,3343
8,France,132591,"2,937",14393,561,27186,91012,6845
9,Germany,127459,"2,007",2996,125,60300,64163,4895
10,UK,84279,"5,288",10612,737,344,73323,1559
11,China,82052,99,3339,,77575,1138,139
12,Iran,71686,"1,657",4474,117,43894,23318,3930
13,Turkey,56956,"4,789",1198,97,3446,52312,1665
14,,,,,,,,
15,Belgium,29647,"1,629",3600,254,6463,19584,1223
16,Netherlands,25587,"1,174",2737,94,250,22600,1384
17,Switzerland,25407,300,1106,70,12700,11601,386
18,Canada,24292,974,713,60,7106,16473,557
19,Brazil,21066,104,1146,6,173,19747,296
20,Portugal,16585,598,504,34,277,15804,228
21,Russia,15770,"2,186",130,24,1291,14349,8
22,,,,,,,,
23,Austria,13945,139,350,13,6987,6608,243
24,Israel,11145,402,103,2,1627,9415,183
25,S. Korea,10512,32,214,3,7368,2930,55
26,Sweden,10483,332,899,12,381,9203,839
27,Ireland,9655,727,334,14,25,9296,194
28,India,9205,759,331,43,1080,7794,
29,,,,,,,,
30,Ecuador,7466,209,333,18,501,6632,184
31,Chile,7213,286,80,7,2059,5074,387
32,Peru,6848,,181,,1739,4928,142
33,Japan,6748,,108,,762,5878,117
34,Poland,6674,318,232,24,439,6003,160
35,Norway,6485,76,128,9,32,6325,59
36,Australia,6313,10,59,3,3338,2916,81
37,Romania,6300,310,316,25,852,5132,204
38,Denmark,6174,178,273,13,2123,3778,104
39,Czechia,5952,50,138,9,464,5350,87
40,Pakistan,5230,219,91,5,1028,4111,37
41,Malaysia,4683,153,76,3,2108,2499,66
42,Philippines,4648,220,297,50,197,4154,1
43,Saudi Arabia,4462,429,59,7,761,3642,67
44,Indonesia,4241,399,373,46,359,3509,
45,Mexico,4219,375,273,40,1772,2174,89
46,UAE,4123,387,22,2,680,3421,1
47,Serbia,3630,250,80,6,400,3150,146
48,Luxembourg,3281,11,66,4,500,2715,30
49,Panama,3234,,79,,23,3132,104
50,Qatar,2979,251,7,1,275,2697,37
51,Finland,2974,69,56,7,300,2618,80
52,Dominican Republic,2967,208,173,38,131,2663,147
53,Ukraine,2777,266,83,10,89,2605,45
54,Colombia,2709,,100,,214,2395,92
55,Belarus,2578,352,26,3,203,2349,50
56,Thailand,2551,33,38,3,1218,1295,61
57,Singapore,2532,233,8,,560,1964,31
58,South Africa,2173,145,25,,410,1738,7
59,Argentina,2142,,90,1,468,1584,83
60,Greece,2114,33,98,5,269,1747,76
61,Egypt,2065,126,159,13,589,1317,
62,Algeria,1914,89,293,18,591,1030,60
63,Iceland,1701,12,8,,889,804,10
64,Moldova,1662,102,31,1,94,1537,80
65,Morocco,1661,116,118,7,177,1366,1
66,Croatia,1600,66,23,2,373,1204,34
67,Hungary,1410,100,99,14,118,1193,58
68,Iraq,1352,34,76,4,640,636,
69,New Zealand,1330,18,4,,471,855,5
70,Estonia,1309,5,25,1,98,1186,11
71,Kuwait,1234,80,1,,142,1091,29
72,Slovenia,1205,17,53,3,150,1002,35
73,Bahrain,1136,96,6,,558,572,4
74,Azerbaijan,1098,40,11,,250,837,27
75,Lithuania,1053,27,23,,97,933,14
76,Armenia,1013,46,13,,197,803,30
77,Hong Kong,1005,4,4,,360,641,13
78,Bosnia and Herzegovina,1004,58,39,2,193,772,4
79,Kazakhstan,951,86,10,,99,842,21
80,Uzbekistan,865,98,4,,65,796,8
81,North Macedonia,828,68,34,,41,753,15
82,Cameroon,820,,12,,98,710,
83,Slovakia,742,14,2,,23,717,5
84,,,,,,,,
85,Diamond Princess,712,,11,,619,82,10
86,Tunisia,707,22,31,3,43,633,85
87,Bulgaria,675,14,29,1,68,578,36
88,Cuba,669,49,18,2,92,559,11
89,Latvia,651,21,5,2,16,630,2
90,Andorra,638,37,29,3,128,481,17
91,Cyprus,633,17,11,1,65,557,8
92,Lebanon,630,11,20,,80,530,34
93,Bangladesh,621,139,34,4,39,548,1
94,Afghanistan,607,52,18,,32,557,
95,Oman,599,53,4,1,109,486,3
96,Costa Rica,595,18,3,,56,536,14
97,Ivory Coast,574,41,5,1,85,484,
98,Ghana,566,158,8,,4,554,2
