,country,total,new case,death,new_death,recovered,active_cases,critical
81,74,Guatemala,"3,054",+311,55,+4,244,2755
82,75,Senegal,"3,047",+71,35,+1,1456,1556
83,76,Thailand,"3,040",,56,,2921,63
84,77,Tajikistan,"2,929",+191,46,+2,1301,1582
85,78,Greece,"2,878",+2,171,,1374,1333
86,79,Bulgaria,"2,427",+19,130,+4,840,1457
87,80,Bosnia and Herzegovina,"2,401",+10,144,+3,1680,577
88,81,Ivory Coast,"2,366",,30,,1188,1148
89,82,Djibouti,"2,270",,10,,1064,1196
90,83,Croatia,"2,244",+1,99,,2027,118
91,84,DRC,"2,141",+116,63,,317,1761
92,85,North Macedonia,"1,978",+37,113,,1422,443
93,86,Cuba,"1,941",+10,82,+1,1689,170
94,87,Gabon,"1,934",,12,,459,1463
95,88,El Salvador,"1,915",+96,35,+2,594,1286
96,89,Estonia,"1,823",+2,64,,1532,227
97,90,Iceland,"1,804",,10,,1791,3
98,91,Lithuania,"1,623",+7,63,,1138,422
99,92,Somalia,"1,594",,61,,204,1329
100,93,Mayotte,"1,521",,19,,894,608
101,94,Slovakia,"1,509",+5,28,,1301,180
102,95,New Zealand,"1,504",,21,,1456,27
103,96,Slovenia,"1,468",,107,+1,1340,21
104,97,Kyrgyzstan,"1,403",+38,14,,980,409
105,98,Maldives,"1,313",,4,,128,1181
106,99,Kenya,"1,214",+22,51,+1,383,780
107,100,Sri Lanka,"1,138",+49,9,,674,455
108,101,Lebanon,"1,114",+17,26,,688,400
109,102,Guinea-Bissau,"1,114",,6,,42,1066
110,103,Hong Kong,"1,066",,4,,1030,32
111,104,Tunisia,"1,048",,48,+1,914,86
112,105,Latvia,"1,047",+1,22,,712,313
113,106,Mali,"1,030",+15,65,+2,597,368
114,107,Venezuela,"1,010",,10,,262,738
115,108,Albania,998,+9,32,+1,789,177
116,109,Equatorial Guinea,960,,11,,165,784
117,110,Niger,943,,61,,775,107
118,111,Cyprus,935,+8,17,,594,324
119,112,Zambia,920,,7,,336,577
120,113,Costa Rica,918,,10,,607,301
121,114,Haiti,865,+53,26,+1,22,817
122,115,Paraguay,862,+12,11,,307,544
123,116,Burkina Faso,814,,52,,672,90
124,117,Uruguay,764,,22,,616,126
125,118,Andorra,762,,51,,653,58
126,119,Georgia,730,+2,12,,522,196
127,,,,,,,,
128,120,Diamond Princess,712,,13,,651,48
129,121,Jordan,708,+4,9,,471,228
130,122,Sierra Leone,707,+86,40,+1,241,426
131,123,San Marino,665,,42,,266,357
132,124,South Sudan,655,,8,,6,641
133,125,Chad,648,,60,,204,384
134,126,Malta,610,+1,6,,476,128
135,127,Nepal,603,+19,3,,87,513
136,128,Ethiopia,582,+88,5,,152,425
137,129,Channel Islands,558,,45,,517,-4
138,130,CAR,552,,1,,18,533
139,131,Jamaica,550,+6,9,,200,341
140,132,Madagascar,527,+39,2,,142,383
141,133,Tanzania,509,,21,,183,305
142,134,Congo,487,,16,,147,324
143,135,Réunion,452,,1,,411,40
144,136,Taiwan,441,,7,,414,20
145,137,Palestine,423,,3,,357,63
146,138,Togo,373,,12,,133,228
147,139,Cabo Verde,371,,3,,142,226
148,140,Isle of Man,336,,24,,303,9
149,141,Mauritius,334,+2,10,,322,2
150,142,Rwanda,327,+2,,,237,90
151,143,Vietnam,325,+1,,,267,58
152,144,Montenegro,324,,9,,314,1
153,145,Nicaragua,279,,17,,199,63
154,146,French Guiana,279,,1,,143,135
155,147,Liberia,265,+10,26,,139,100
156,148,Sao Tome and Principe,251,,8,,4,239
157,149,Eswatini,238,,2,,119,117
158,150,Mauritania,227,,6,,7,214
159,151,Yemen,212,,39,,11,162
160,152,Myanmar,201,,6,,122,73
161,153,Uganda,198,,,,68,130
162,154,Martinique,197,,14,,91,92
163,155,Mozambique,194,+26,,,51,143
164,156,Faeroe Islands,187,,,,187,0
165,157,Guadeloupe,156,,13,,115,28
166,158,Gibraltar,154,+2,,,147,7
167,159,Brunei,141,,1,,136,4
168,160,Mongolia,141,,,,32,109
169,161,Benin,135,,3,,61,71
170,162,Bermuda,133,+5,9,,81,43
171,163,Cayman Islands,129,,1,,61,67
172,164,Guyana,127,,10,,58,59
173,165,Cambodia,124,,,,122,2
174,166,Trinidad and Tobago,116,,8,,108,0
175,167,Aruba,101,,3,,95,3
176,168,Bahamas,100,,11,,45,44
177,169,Monaco,98,,4,,90,4
178,170,Barbados,92,,7,,70,15
179,171,Syria,86,+16,4,,41,41
180,172,Malawi,82,,4,+1,28,50
181,173,Liechtenstein,82,,1,,55,26
182,174,Comoros,78,,1,,18,59
183,175,Sint Maarten,77,,15,,59,3
184,176,Libya,75,,3,,39,33
185,177,Angola,61,,4,,18,39
186,178,French Polynesia,60,,,,60,0
187,179,Zimbabwe,56,,4,,23,29
188,180,Macao,45,,,,45,0
189,181,Burundi,42,,1,,20,21
190,182,Saint Martin,40,,3,,33,4
191,183,Eritrea,39,,,,39,0
192,184,Botswana,35,+5,1,,19,15
193,185,Antigua and Barbuda,25,,3,,19,3
194,186,Gambia,25,,1,,13,11
195,187,Bhutan,24,,,,6,18
196,188,Timor-Leste,24,,,,24,0
197,189,Grenada,22,,,,17,5
198,190,Namibia,21,+1,,,14,7
199,191,Laos,19,,,,14,5
200,192,Belize,18,,2,,16,0
201,193,Fiji,18,,,,15,3
202,194,New Caledonia,18,,,,18,0
203,195,Saint Lucia,18,,,,18,0
204,196,St. Vincent Grenadines,18,,,,14,4
205,197,Curaçao,17,,1,,14,2
206,198,Dominica,16,,,,16,0
207,199,Saint Kitts and Nevis,15,,,,15,0
208,200,Falkland Islands,13,,,,13,0
209,201,Turks and Caicos,12,,1,,10,1
210,202,Vatican City,12,,,,2,10
211,203,Montserrat,11,,1,,10,0
212,204,Suriname,11,,1,,9,1
213,205,Greenland,11,,,,11,0
214,206,Seychelles,11,,,,11,0
215,207,MS Zaandam,9,,2,,,7
216,208,British Virgin Islands,8,,1,,6,1
217,209,Papua New Guinea,8,,,,8,0
218,210,Caribbean Netherlands,6,,,,6,0
219,211,St. Barth,6,,,,6,0
220,212,Western Sahara,6,,,,6,0
221,213,Anguilla,3,,,,3,0
222,214,Lesotho,2,,,,,2
223,215,Saint Pierre Miquelon,1,,,,1,0
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
228,,,,,,,,
229,,,,,,,,
230,,,,,,,,
