,country,total,new case,death,new_death,recovered,active_cases,critical
68,Bahrain,1873,100,7,,759,1107,2
69,Croatia,1871,39,47,8,709,1115,23
70,Iceland,1771,11,9,,1291,471,3
71,Kazakhstan,1676,61,17,,400,1259,22
72,Uzbekistan,1543,53,5,,225,1313,8
73,Iraq,1539,26,82,,1009,448,
74,Estonia,1528,16,40,2,164,1324,10
75,New Zealand,1431,9,12,1,912,507,18
76,Azerbaijan,1398,25,19,1,712,667,21
77,Slovenia,1330,13,74,4,192,1064,26
78,Lithuania,1298,59,35,2,242,1021,14
79,Armenia,1291,43,20,,545,726,30
80,Bosnia and Herzegovina,1285,17,48,1,347,890,4
81,Oman,1266,86,7,1,233,1026,3
82,North Macedonia,1207,37,51,2,179,977,15
83,Slovakia,1161,72,12,1,229,920,10
84,Cuba,1035,49,34,2,255,746,16
85,Hong Kong,1026,2,4,,602,420,8
86,Cameroon,1017,,42,,305,670,33
87,Afghanistan,996,63,33,3,131,832,7
88,Bulgaria,894,16,42,1,161,691,36
89,Tunisia,866,,37,,43,786,33
90,Djibouti,846,114,2,,102,742,
91,Ghana,834,,9,,99,726,4
92,Ivory Coast,801,,8,,239,554,
93,Cyprus,767,6,12,,81,674,15
94,Latvia,727,15,5,,88,634,5
95,,,,,,,,
96,Andorra,713,9,36,1,235,442,17
97,Diamond Princess,712,,13,,644,55,7
98,Lebanon,673,1,21,,102,550,27
99,Costa Rica,655,,4,,97,554,10
100,Niger,639,,19,,113,507,
101,Burkina Faso,576,11,36,,338,202,
102,Albania,562,14,26,,314,222,5
103,Kyrgyzstan,554,48,5,,133,416,5
104,Nigeria,542,,19,,166,357,2
105,Bolivia,520,27,32,1,31,457,3
106,Guinea,518,,3,,65,450,
107,Uruguay,517,,10,1,298,209,14
108,Channel Islands,484,,21,,73,390,
109,Honduras,472,15,46,,15,411,10
110,San Marino,461,6,39,,60,362,4
111,Palestine,431,13,2,,71,358,
112,Malta,427,1,3,,118,306,2
113,Taiwan,420,22,6,,189,225,
114,Jordan,413,,7,,269,137,5
115,Réunion,408,1,,,237,171,4
116,Georgia,394,6,4,,86,304,6
117,Senegal,367,17,3,,220,144,1
118,Mauritius,328,3,9,,208,111,3
119,DRC,327,20,25,,26,276,
120,Montenegro,308,1,5,,55,248,7
121,Isle of Man,298,1,6,,193,99,10
122,Sri Lanka,271,17,7,,96,168,1
123,Mayotte,271,17,4,,117,150,5
124,Kenya,270,8,14,2,67,189,2
125,Vietnam,268,,,,203,65,8
126,Guatemala,257,22,7,,21,229,3
127,Venezuela,227,,9,,117,101,4
128,Mali,224,8,14,1,42,168,
129,Paraguay,206,4,8,,41,157,1
130,El Salvador,201,11,7,,44,150,1
131,Faeroe Islands,185,1,,,176,9,
132,Jamaica,173,10,5,,25,143,
133,Tanzania,170,23,7,2,11,152,4
134,Martinique,163,,12,,73,78,11
135,Guadeloupe,148,,8,,73,67,13
136,Rwanda,144,,,,69,75,
137,Congo,143,,6,,11,126,
138,Brunei,138,1,1,,115,22,2
139,Somalia,135,,7,,2,126,2
140,Gibraltar,132,,,,120,12,1
141,Cambodia,122,,,,105,17,1
142,Madagascar,121,1,,,39,82,1
143,Trinidad and Tobago,114,,8,,21,85,
144,Gabon,109,1,1,,7,101,
145,Myanmar,108,10,5,,7,96,
146,Ethiopia,108,3,3,,16,89,1
147,Aruba,96,,2,,44,50,4
148,French Guiana,96,,,,64,32,2
149,Monaco,94,,3,,22,69,3
150,Liberia,91,15,8,1,7,76,
151,Bermuda,86,3,5,,35,46,10
152,Togo,84,,5,,52,27,
153,Liechtenstein,79,,1,,55,23,
154,Equatorial Guinea,79,,,,4,75,
155,Barbados,75,,5,,17,53,4
156,Sudan,66,,10,,6,50,
157,Sint Maarten,64,,9,,12,43,6
158,Guyana,63,,7,1,9,47,4
159,Zambia,61,4,3,1,33,25,1
160,Cabo Verde,61,3,1,,1,59,
161,Cayman Islands,61,,1,,7,53,3
162,Bahamas,55,,9,,10,36,1
163,French Polynesia,55,,,,2,53,1
164,Uganda,55,,,,28,27,
165,Maldives,52,17,,,16,36,
166,Libya,49,,1,,11,37,
167,Guinea-Bissau,46,,,,,46,
168,Macao,45,,,,16,29,1
169,Haiti,44,,3,,,41,
170,Syria,39,1,3,1,5,31,
171,Eritrea,39,,,,3,36,
172,Mozambique,39,4,,,8,31,
173,Saint Martin,37,,2,,19,16,5
174,Benin,35,,1,,18,16,
175,Chad,33,,,,8,25,
176,Mongolia,32,1,,,7,25,
177,Nepal,31,,,,4,27,
178,Sierra Leone,30,,,,,30,
179,Zimbabwe,25,,3,,2,20,
180,Angola,24,,2,,6,16,
181,Antigua and Barbuda,23,,3,,3,17,1
182,Eswatini,22,,1,,8,13,
183,Botswana,20,5,1,,,19,
184,Laos,19,,,,2,17,
185,Timor-Leste,19,1,,,1,18,
186,Belize,18,,2,,,16,1
187,New Caledonia,18,,,,15,3,1
188,Malawi,17,,2,,3,12,1
189,Fiji,17,,,,,17,
190,Dominica,16,,,,8,8,
191,Namibia,16,,,,6,10,
192,Saint Lucia,15,,,,11,4,
193,Curaçao,14,,1,,11,2,
194,Grenada,14,,,,6,8,4
195,Saint Kitts and Nevis,14,,,,,14,
196,CAR,12,,,,4,8,
197,St. Vincent Grenadines,12,,,,1,11,
198,Turks and Caicos,11,,1,,,10,
199,Falkland Islands,11,,,,3,8,
200,Greenland,11,,,,11,0,
201,Montserrat,11,,,,2,9,1
202,Seychelles,11,,,,5,6,
203,Suriname,10,,1,,6,3,
204,MS Zaandam,9,,2,,,7,
205,Nicaragua,9,,2,,6,1,
206,Gambia,9,,1,,2,6,
207,Vatican City,8,,,,2,6,
208,Mauritania,7,,1,,6,0,
209,Papua New Guinea,7,,,,,7,
210,St. Barth,6,,,,5,1,
211,Western Sahara,6,,,,,6,
212,Burundi,5,,1,,,4,
213,Bhutan,5,,,,2,3,
214,Caribbean Netherlands,5,2,,,,5,
215,British Virgin Islands,4,,1,1,2,1,
216,Sao Tome and Principe,4,,,,,4,
217,South Sudan,4,,,,,4,
218,Anguilla,3,,,,1,2,
219,Saint Pierre Miquelon,1,,,,,1,
220,Yemen,1,,,,,1,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
