,country,total,new case,death,new_death,recovered,active_cases,critical
1,,World,"5,042,768",+59831,"327,272",+2718,1995046,2720450
2,,,,,,,,
3,,,,,,,,
4,1,USA,"1,579,174",+8591,"94,147",+614,364683,1120344
5,,,,,,,,
6,,,,,,,,
7,2,Russia,"308,705",+8764,"2,972",+135,85392,220341
8,3,Spain,"279,524",+721,"27,888",+110,196958,54678
9,4,Brazil,"275,382",+3497,"18,130",+147,106794,150458
10,5,UK,"248,818",,"35,704",+363,N/A,N/A
11,6,Italy,"227,364",+665,"32,330",+161,132282,62752
12,7,France,"180,809",,"28,022",,62563,90224
13,8,Germany,"178,170",+343,"8,213",+20,156900,13057
14,9,Turkey,"152,587",+972,"4,222",+23,113987,34378
15,10,Iran,"126,949",+2346,"7,183",+64,98808,20958
16,11,India,"112,012",+5537,"3,434",+132,45422,63156
17,12,Peru,"99,483",,"2,914",,36524,60045
18,,,,,,,,
19,13,China,"82,965",+5,"4,634",,78244,87
20,14,Canada,"80,081",+969,"6,027",+115,40670,33384
21,15,Saudi Arabia,"62,545",+2691,339,+10,33478,28728
22,16,Belgium,"55,983",+192,"9,150",+42,14847,31986
23,17,Mexico,"54,346",+2713,"5,666",+334,37325,11355
24,18,Chile,"53,617",+4038,544,+35,22504,30569
25,19,Pakistan,"45,898",+1932,985,+46,13101,31812
26,20,Netherlands,"44,447",+198,"5,748",+33,N/A,N/A
27,21,Qatar,"37,097",+1491,16,+1,6600,30481
28,22,Ecuador,"34,151",,"2,839",,3457,27855
29,23,Belarus,"32,426",+918,179,+4,11415,20832
30,24,Sweden,"31,523",+724,"3,831",+88,4971,22721
31,25,Switzerland,"30,658",+40,"1,892",+1,27800,966
32,26,Portugal,"29,660",+228,"1,263",+16,6452,21945
33,27,Singapore,"29,364",+570,22,,11207,18135
34,28,Bangladesh,"26,738",+1617,386,+16,5207,21145
35,29,UAE,"26,004",+941,233,+6,11809,13962
36,30,Ireland,"24,315",+64,"1,571",+10,19470,3274
37,31,Poland,"19,739",+471,962,+14,8183,10594
38,32,Ukraine,"19,230",+354,564,+16,5955,12711
39,33,Indonesia,"19,189",+693,"1,242",+21,4575,13372
40,34,Kuwait,"17,568",+804,124,+3,4885,12559
41,35,Romania,"17,387",+196,"1,147",+10,10356,5884
42,36,South Africa,"17,200",,312,,7960,8928
43,37,Colombia,"16,935",,613,,4050,12272
44,38,Israel,"16,667",+8,279,+1,13504,2884
45,39,Japan,"16,367",,768,,11564,4035
46,40,Austria,"16,353",+32,633,+1,14882,838
47,41,Egypt,"14,229",+745,680,+21,3994,9555
48,42,Dominican Republic,"13,477",+254,446,+5,7142,5889
49,43,Philippines,"13,221",+279,842,+5,2932,9447
50,44,Denmark,"11,117",+73,554,+3,9536,1027
51,45,S. Korea,"11,110",+32,263,,10066,781
52,46,Serbia,"10,833",+100,235,+1,5067,5531
53,47,Panama,"9,867",,281,,6194,3392
54,48,Argentina,"8,809",,394,+1,2933,5482
55,49,Czechia,"8,698",+51,304,+2,5818,2576
56,,,,,,,,
57,50,Norway,"8,281",+14,234,+1,32,8015
58,51,Afghanistan,"8,145",+492,187,+9,930,7028
59,52,Bahrain,"7,843",+311,12,,3334,4497
60,53,Algeria,"7,542",+165,568,+7,3968,3006
61,54,Morocco,"7,133",+110,194,+1,4098,2841
62,55,Australia,"7,079",+11,100,,6444,535
63,56,Malaysia,"7,009",+31,114,,5706,1189
64,57,Kazakhstan,"6,969",+218,35,,3649,3285
65,58,Moldova,"6,553",+213,228,+7,2953,3372
66,59,Finland,"6,443",+44,304,+3,5000,1139
67,60,Nigeria,"6,401",,192,,1734,4475
68,61,Ghana,"6,096",,31,,1773,4292
69,62,Oman,"6,043",+372,29,+2,1661,4353
70,63,Armenia,"5,271",+230,67,+3,2419,2785
71,64,Bolivia,"4,481",+218,189,+15,533,3759
72,65,Luxembourg,"3,971",+13,109,,3728,134
73,66,Iraq,"3,724",+113,134,+3,2438,1152
74,67,Azerbaijan,"3,631",+113,43,+2,2253,1335
75,68,Hungary,"3,598",+42,470,+3,1454,1674
76,69,Cameroon,"3,529",,140,,1567,1822
77,70,Thailand,"3,034",+1,56,,2888,90
78,71,Honduras,"2,955",+157,147,+1,349,2459
79,72,Uzbekistan,"2,939",+84,13,,2372,554
80,73,Guinea,"2,863",,18,,1525,1320
81,74,Greece,"2,850",+10,166,+1,1374,1310
82,75,Sudan,"2,728",,111,,286,2331
83,76,Senegal,"2,714",+97,30,,1186,1498
84,77,Bosnia and Herzegovina,"2,338",+17,136,+2,1557,645
85,78,Bulgaria,"2,292",+33,116,+4,684,1492
86,79,Croatia,"2,234",+2,96,,1978,160
87,80,Ivory Coast,"2,153",,28,,1050,1075
88,81,Tajikistan,"2,140",+204,41,,641,1458
89,82,Guatemala,"2,133",+132,43,+5,155,1935
90,83,Cuba,"1,900",+13,79,,1573,248
91,84,North Macedonia,"1,858",+19,110,+4,1367,381
92,85,Djibouti,"1,828",+210,9,+2,1052,767
