,country,total,new case,death,new_death,recovered,active_cases,critical
141,Ethiopia,23,2,,,4,19,1
142,Niger,22,4,3,2,,19,
143,Bermuda,22,,,,2,20,
144,Guinea,22,6,,,,22,
145,Congo,19,,,,,19,
146,Tanzania,19,5,,,1,18,
147,Djibouti,18,,,,,18,
148,Maldives,17,,,,13,4,
149,Saint Martin,15,4,1,1,2,12,
150,Haiti,15,,,,1,14,
151,New Caledonia,15,,,,,15,
152,Bahamas,14,,,,1,13,
153,Myanmar,14,4,,,,14,
154,Cayman Islands,12,,1,,,11,
155,Equatorial Guinea,12,,,,,12,
156,Eritrea,12,,,,,12,
157,Mongolia,12,,,,2,10,
158,Curaçao,11,3,1,,2,8,
159,Dominica,11,,,,,11,
160,Namibia,11,,,,2,9,
161,Greenland,10,,,,2,8,
162,Syria,9,,1,,,8,
163,Grenada,9,,,,,9,
164,Saint Lucia,9,,,,1,8,
165,Eswatini,9,,,,,9,
166,Guyana,8,,1,,,7,
167,Guinea-Bissau,8,6,,,,8,
168,Laos,8,,,,,8,
169,Libya,8,,,,,8,
170,Mozambique,8,,,,,8,
171,Seychelles,8,,,,,8,
172,Suriname,8,,,,,8,
173,Angola,7,,2,,,5,
174,Gabon,7,,1,,,6,
175,Zimbabwe,7,,1,,,6,
176,Antigua and Barbuda,7,,,,,7,
177,Saint Kitts and Nevis,7,5,,,,7,
178,Sudan,6,,2,1,,4,
179,Cabo Verde,6,,1,,,5,
180,Benin,6,,,,,6,
181,Vatican City,6,,,,,6,
182,St. Barth,6,1,,,1,5,
183,Sint Maarten,6,,,,,6,
184,Nepal,5,,,,1,4,
185,Chad,5,2,,,,5,
186,Fiji,5,,,,,5,
187,Mauritania,5,,,,2,3,
188,Montserrat,5,,,,,5,
189,Turks and Caicos,5,1,,,,5,
190,Gambia,4,,1,,,3,
191,Nicaragua,4,,1,,,3,
192,Bhutan,4,,,,,4,
193,Belize,3,1,,,,3,
194,CAR,3,,,,,3,
195,Liberia,3,,,,,3,
196,Somalia,3,,,,,3,
197,MS Zaandam,2,,,,,2,
198,Anguilla,2,,,,,2,
199,British Virgin Islands,2,,,,,2,
200,Papua New Guinea,1,,,,,1,
201,St. Vincent Grenadines,1,,,,1,0,
202,Timor-Leste,1,,,,,1,
