,country,total,new case,death,new_death,recovered,active_cases,critical
55,Mexico,203,39,2,1,4,197,1
56,Panama,200,,1,,1,198,7
57,Colombia,196,51,,,1,195,
58,Kuwait,176,17,,,27,149,5
59,Serbia,171,36,1,,2,168,4
60,Bulgaria,163,36,3,,3,157,3
61,Armenia,160,24,,,1,159,2
62,Argentina,158,,4,1,3,151,
63,Taiwan,153,18,2,,28,123,
64,UAE,153,13,2,,38,113,2
65,San Marino,151,,20,6,4,127,12
66,Slovakia,146,9,,,7,139,2
67,Algeria,139,45,15,4,65,59,
68,Latvia,124,13,,,1,123,
69,Costa Rica,113,,2,,2,109,2
70,Dominican Republic,112,40,3,1,,109,
71,Uruguay,110,,,,,110,
72,Hungary,103,18,4,,7,92,6
73,Vietnam,94,3,,,17,77,2
74,Bosnia and Herzegovina,93,4,1,1,2,90,1
75,Faeroe Islands,92,12,,,3,89,
76,Andorra,88,13,,,1,87,2
77,Morocco,86,,3,,2,81,1
78,Jordan,85,,,,1,84,
79,North Macedonia,85,9,,,1,84,1
80,Cyprus,84,9,,,,84,1
81,Lithuania,83,14,1,,1,81,1
82,Brunei,83,5,,,1,82,2
83,Moldova,80,14,1,,1,78,3
84,Sri Lanka,77,4,,,3,74,2
85,Albania,76,6,2,,2,72,2
86,Belarus,76,7,,,15,61,
87,Malta,73,9,,,2,71,1
88,Venezuela,65,,,,1,64,
89,Burkina Faso,64,24,3,2,5,56,
90,Tunisia,60,6,1,,1,58,7
91,Azerbaijan,53,9,1,,11,41,
92,Cambodia,53,2,,,2,51,
93,Kazakhstan,53,1,,,,53,
94,New Zealand,52,,,,,52,
95,Oman,52,4,,,13,39,
96,Palestine,52,4,,,17,35,
97,Guadeloupe,51,,1,,,50,4
98,Georgia,49,5,,,1,48,1
99,Trinidad and Tobago,49,40,,,,49,
100,Senegal,47,,,,5,42,
101,Réunion,45,7,,,,45,
102,Ukraine,41,,3,,1,37,
103,Uzbekistan,41,8,,,,41,
104,Liechtenstein,37,9,,,,37,
105,Martinique,32,,1,,,31,7
106,Cameroon,27,,,,2,25,
107,Bangladesh,24,4,2,1,3,19,
108,Afghanistan,24,,,,1,23,
109,Honduras,24,,,,,24,
110,DRC,23,5,,,,23,
111,Nigeria,22,10,,,1,21,
112,Cuba,21,,1,,,20,
113,Jamaica,19,,1,,2,16,
114,Bolivia,19,3,,,,19,
115,Ghana,19,3,,,,19,
116,Paraguay,18,,1,1,,17,1
117,Macao,18,1,,,10,8,
118,Puerto Rico,17,3,,,,17,
119,Rwanda,17,,,,,17,
120,Togo,16,7,,,,16,
121,French Guiana,15,,,,,15,
122,French Polynesia,15,4,,,,15,
123,Guam,15,1,,,,15,
124,Mauritius,14,2,1,1,,13,
125,Channel Islands,14,2,,,,14,
126,Ivory Coast,14,5,,,1,13,
127,Kyrgyzstan,14,8,,,,14,
128,Montenegro,14,,,,,14,
129,Guatemala,13,1,1,,,12,
130,Maldives,13,,,,3,10,
131,Monaco,11,,,,,11,
132,Gibraltar,10,,,,2,8,
133,Mongolia,10,4,,,,10,
134,Ethiopia,9,,,,,9,
135,Kenya,7,,,,,7,
136,Mayotte,7,,,,,7,
137,Seychelles,7,,,,,7,
138,Barbados,6,,,,,6,
139,Equatorial Guinea,6,,,,,6,
140,Tanzania,6,,,,,6,
141,U.S. Virgin Islands,6,3,,,,6,
142,Guyana,5,,1,,,4,
143,Aruba,5,,,,1,4,
144,Gabon,4,,1,,,3,
145,Bahamas,4,,,,,4,
146,New Caledonia,4,2,,,,4,
147,Saint Martin,4,,,,,4,
148,Suriname,4,,,,,4,
149,Cayman Islands,3,,1,,,2,
150,Curaçao,3,,1,,,2,
151,Cabo Verde,3,2,,,,3,
152,CAR,3,,,,,3,
153,Congo,3,,,,,3,
154,El Salvador,3,2,,,,3,
155,Liberia,3,1,,,,3,
156,Madagascar,3,,,,,3,
157,Namibia,3,,,,,3,
158,St. Barth,3,,,,,3,
159,Zimbabwe,3,2,,,,3,
160,Sudan,2,,1,,,1,
161,Angola,2,1,,,,2,
162,Benin,2,,,,,2,
163,Bermuda,2,,,,,2,
164,Bhutan,2,,,,,2,
165,Fiji,2,1,,,,2,
166,Greenland,2,,,,,2,
167,Guinea,2,,,,,2,
168,Haiti,2,,,,,2,
169,Isle of Man,2,,,,,2,
170,Mauritania,2,,,,,2,
171,Nicaragua,2,,,,,2,
172,Saint Lucia,2,,,,,2,
173,Zambia,2,,,,,2,
174,Nepal,1,,,,1,0,
175,Antigua and Barbuda,1,,,,,1,
176,Chad,1,,,,,1,
177,Djibouti,1,,,,,1,
178,Gambia,1,,,,,1,
179,Vatican City,1,,,,,1,
180,Montserrat,1,,,,,1,
181,Niger,1,,,,,1,
182,Papua New Guinea,1,,,,,1,
183,St. Vincent Grenadines,1,,,,,1,
184,Sint Maarten,1,,,,,1,
185,Somalia,1,,,,,1,
186,Eswatini,1,,,,,1,
187,Timor-Leste,1,1,,,,1,
