,country,total,new case,death,new_death,recovered,active_cases,critical
83,Slovakia,1325,81,15,1,288,1022,9
84,North Macedonia,1300,41,56,,301,943,14
85,Afghanistan,1279,103,42,2,179,1058,7
86,Cuba,1235,46,43,3,365,827,14
87,Ghana,1154,,9,,99,1046,4
88,Bulgaria,1097,73,52,3,190,855,37
89,Hong Kong,1036,2,4,,699,333,9
90,Ivory Coast,1004,52,14,,359,631,
91,Djibouti,986,12,2,,252,732,
92,Tunisia,918,9,38,,190,690,32
93,Nigeria,873,,28,,197,648,2
94,Guinea,862,101,6,,170,686,
95,Cyprus,795,5,13,,98,684,15
96,Latvia,778,17,11,,133,634,6
97,Andorra,723,,37,,333,353,17
98,,,,,,,,
99,Diamond Princess,712,,13,,645,54,4
100,Lebanon,688,6,22,,140,526,46
101,Costa Rica,687,6,6,,196,485,8
102,Bolivia,672,63,40,3,44,588,3
103,Albania,663,29,27,,385,251,4
104,Niger,662,,22,,193,447,
105,Kyrgyzstan,631,19,8,1,302,321,11
106,Burkina Faso,609,,39,,389,181,
107,Uruguay,549,,12,,337,200,10
108,Channel Islands,521,23,29,1,295,197,
109,Honduras,519,9,47,1,31,441,10
110,San Marino,501,13,40,,63,398,3
111,Palestine,480,6,4,,92,384,
112,Senegal,479,37,6,,257,216,1
113,Malta,445,1,3,,204,238,2
114,Jordan,437,2,7,,318,112,5
115,Taiwan,427,1,6,,253,168,
116,Georgia,425,9,5,,111,309,6
117,Réunion,412,2,,,238,174,2
118,DRC,377,18,25,,47,305,
119,Sri Lanka,368,38,7,,107,254,2
120,Guatemala,342,26,10,2,25,307,3
121,Mauritius,331,2,9,,266,56,3
122,Somalia,328,42,16,8,8,304,2
123,Mayotte,326,,4,,125,197,4
124,Kenya,320,17,14,,89,217,2
125,Montenegro,316,1,5,,123,188,7
126,Mali,309,16,21,4,77,211,
127,Isle of Man,307,,16,1,221,70,20
128,Venezuela,298,,10,,122,166,4
129,Tanzania,284,,10,,11,263,7
130,Vietnam,268,,,,224,44,8
131,Jamaica,252,,6,,28,218,
132,El Salvador,250,13,8,1,67,175,2
133,Paraguay,213,,9,,67,137,1
134,Faeroe Islands,187,2,,,178,9,
135,Congo,186,,6,,16,164,
136,Gabon,167,1,2,1,24,141,1
137,Martinique,164,,14,,73,77,6
138,Sudan,162,22,13,,14,135,
139,Rwanda,154,1,,,87,67,
140,Guadeloupe,148,,12,,76,60,13
141,Brunei,138,,1,,119,18,2
142,Gibraltar,133,1,,,129,4,
143,Myanmar,132,9,5,,9,118,
144,Cambodia,122,,,,110,12,1
145,Madagascar,121,,,,58,63,1
146,Ethiopia,116,,3,,21,92,
147,Trinidad and Tobago,115,,8,,45,62,
148,Maldives,108,22,,,16,92,2
149,French Guiana,107,,1,,84,22,1
150,Liberia,101,,8,,20,73,
151,Aruba,100,,2,,68,30,4
152,Bermuda,99,,5,,39,55,10
153,Monaco,94,,4,1,35,55,2
154,Togo,88,,6,,59,23,
155,Equatorial Guinea,84,,1,,7,76,
156,Cabo Verde,82,9,1,,1,80,
157,Liechtenstein,81,,1,,55,25,
158,Barbados,76,,6,,27,43,4
159,Zambia,76,2,3,,37,36,1
160,Sint Maarten,73,2,12,1,22,39,8
161,Bahamas,70,5,9,,12,49,1
162,Guyana,67,,7,,9,51,5
163,Cayman Islands,66,,1,,7,58,3
164,Sierra Leone,64,3,1,1,10,53,
165,Uganda,63,,,,46,17,
166,Haiti,62,,4,,2,56,
167,Libya,60,,1,,15,44,
168,French Polynesia,57,,,,36,21,1
169,Benin,54,,1,,27,26,
170,Guinea-Bissau,50,,,,3,47,
171,Nepal,48,3,,,9,39,
172,Mozambique,46,5,,,9,37,
173,Macao,45,,,,27,18,1
174,Syria,42,,3,,6,33,
175,Eritrea,39,,,,6,33,
176,Saint Martin,38,,2,,19,17,3
177,Mongolia,35,,,,8,27,
178,Malawi,33,10,3,,3,27,1
179,Chad,33,,,,8,25,
180,Eswatini,31,,1,,8,22,
181,Zimbabwe,28,,4,,2,22,
182,Angola,25,,2,,6,17,
183,Antigua and Barbuda,24,,3,,10,11,1
184,Timor-Leste,23,,,,1,22,
185,Botswana,22,,1,,,21,
186,Laos,19,,,,4,15,
187,Belize,18,,2,,5,11,1
188,Fiji,18,,,,8,10,
189,New Caledonia,18,,,,17,1,1
190,CAR,16,,,,10,6,
191,Dominica,16,,,,9,7,
192,Namibia,16,,,,7,9,
193,Grenada,15,,,,6,9,4
194,Saint Kitts and Nevis,15,,,,1,14,
195,Saint Lucia,15,,,,15,0,
196,Curaçao,14,,1,,11,2,
197,St. Vincent Grenadines,13,,,,3,10,
198,Falkland Islands,12,1,,,11,1,
199,Nicaragua,11,1,3,1,7,1,
200,Burundi,11,,1,,4,6,
201,Turks and Caicos,11,,1,,4,6,
202,Greenland,11,,,,11,0,
203,Montserrat,11,,,,2,9,1
204,Seychelles,11,,,,6,5,
205,Gambia,10,,1,,2,7,
206,Suriname,10,,1,,6,3,
207,MS Zaandam,9,,2,,,7,
208,Vatican City,9,,,,2,7,
209,Papua New Guinea,8,,,,,8,
210,Mauritania,7,,1,,6,0,
211,Bhutan,7,,,,3,4,
212,St. Barth,6,,,,6,0,
213,Western Sahara,6,,,,5,1,
214,British Virgin Islands,5,,1,,3,1,
215,Caribbean Netherlands,5,,,,,5,
216,Sao Tome and Principe,4,,,,,4,
217,South Sudan,4,,,,,4,
218,Anguilla,3,,,,1,2,
219,Saint Pierre Miquelon,1,,,,,1,
220,Yemen,1,,,,,1,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
