,country,total,new case,death,new_death,recovered,active_cases,critical
1,,World,"4,682,647",+61233,"310,751",+2597,1789059,2582837
2,,,,,,,,
3,,,,,,,,
4,1,USA,"1,494,679",+10394,"89,065",+558,328314,1077300
5,,,,,,,,
6,,,,,,,,
7,2,Spain,"276,505",+2138,"27,563",+104,192253,56689
8,3,Russia,"272,043",+9200,"2,537",+119,63166,206340
9,4,UK,"240,161",+3450,"34,466",+468,N/A,N/A
10,5,Italy,"224,760",+875,"31,763",+153,122810,70187
11,6,Brazil,"222,877",+4654,"15,046",+229,84970,122861
12,7,France,"179,506",,"27,529",,60448,91529
13,8,Germany,"175,843",+144,"8,001",,152600,15242
14,9,Turkey,"148,067",+1610,"4,096",+41,108137,35834
15,10,Iran,"118,392",+1757,"6,937",+35,93147,18308
16,11,India,"90,343",+4559,"2,857",+104,33657,53829
17,12,Peru,"84,495",,"2,392",,27147,54956
18,13,China,"82,941",+8,"4,633",,78219,89
19,,,,,,,,
20,14,Canada,"75,004",+391,"5,595",+33,36895,32514
21,15,Belgium,"54,989",+345,"9,005",+46,14460,31524
22,16,Saudi Arabia,"52,016",+2840,302,+10,23666,28048
23,17,Mexico,"45,032",+2437,"4,767",+290,30451,9814
24,18,Netherlands,"43,870",+189,"5,670",+27,N/A,N/A
25,19,Chile,"41,428",+1886,421,+27,18014,22993
26,20,Pakistan,"38,799",+1581,834,+31,10880,27085
27,21,Ecuador,"31,467",,"2,594",,3433,25440
28,22,Qatar,"30,972",+1547,15,+1,3788,27169
29,23,Switzerland,"30,572",+58,"1,878",,27100,1594
30,24,Sweden,"29,677",+470,"3,674",+28,4971,21032
31,25,Portugal,"28,810",+227,"1,203",+13,3822,23785
32,26,Belarus,"28,681",+951,160,+4,9498,19023
33,27,Singapore,"27,356",+465,22,+1,8342,18992
34,28,Ireland,"24,048",+92,"1,533",+15,19470,3045
35,29,UAE,"21,831",,210,,7328,14293
36,30,Bangladesh,"20,995",+930,314,+16,4117,16564
37,31,Poland,"18,257",+241,915,+8,7175,10167
38,32,Ukraine,"17,858",+528,497,+21,4906,12455
39,33,Indonesia,"17,025",+529,"1,089",+13,3911,12025
40,34,Romania,"16,704",+267,"1,094",+24,9574,6036
41,35,Israel,"16,606",+17,267,+1,12820,3519
42,36,Japan,"16,203",,713,,10338,5152
43,37,Austria,"16,201",+92,629,+1,14524,1048
44,38,Colombia,"14,216",,546,,3460,10210
45,39,Kuwait,"13,802",+942,107,+11,3843,9852
46,40,South Africa,"13,524",,247,,6083,7194
47,41,Philippines,"12,305",+214,817,+11,2561,8927
48,42,Dominican Republic,"12,110",+371,428,+4,3726,7956
49,43,Egypt,"11,719",+491,612,+20,2950,8157
50,44,S. Korea,"11,037",+19,262,+2,9851,924
51,45,Denmark,"10,858",+67,543,+6,9107,1208
52,46,Serbia,"10,496",+58,228,+3,4479,5789
53,47,Panama,"9,268",+150,266,+6,6080,2922
54,,,,,,,,
55,48,Czechia,"8,436",+30,296,+1,5422,2718
56,49,Norway,"8,226",+7,232,,32,7962
57,50,Argentina,"7,479",,363,+7,2534,4582
58,51,Australia,"7,036",+17,98,,6362,576
59,52,Malaysia,"6,872",+17,113,+1,5512,1247
60,53,Algeria,"6,821",+192,542,+6,3409,2870
61,54,Morocco,"6,741",+89,192,+2,3487,3062
62,55,Bahrain,"6,655",+72,12,,2753,3890
63,56,Afghanistan,"6,402",+349,168,+15,745,5489
64,57,Finland,"6,286",+58,297,+4,5000,989
65,58,Moldova,"5,934",+189,207,+5,2344,3383
66,59,Kazakhstan,"5,850",+161,34,,2980,2836
67,60,Ghana,"5,638",,28,,1460,4150
68,61,Nigeria,"5,450",,171,,1320,3959
69,62,Oman,"5,029",+404,21,+1,1436,3572
70,63,Armenia,"4,283",+239,55,+3,1791,2437
71,64,Luxembourg,"3,923",,104,,3682,137
72,65,Bolivia,"3,577",+205,164,+12,434,2979
73,66,Hungary,"3,473",+56,448,+6,1371,1654
74,67,Iraq,"3,260",+67,121,+4,2126,1013
75,68,Azerbaijan,"3,138",+158,36,,1944,1158
76,69,Cameroon,"3,105",+151,140,+1,1567,1398
77,70,Thailand,"3,025",,56,,2855,114
78,71,Greece,"2,819",+9,162,+2,1374,1283
79,72,Uzbekistan,"2,719",+33,11,,2195,513
80,73,Guinea,"2,531",+58,15,,1094,1422
81,74,Honduras,"2,460",+142,134,+1,264,2062
82,75,Senegal,"2,429",+119,25,,949,1455
83,76,Bosnia and Herzegovina,"2,267",+31,129,+1,1355,783
84,77,Croatia,"2,224",+2,95,,1913,216
85,78,Bulgaria,"2,175",+37,105,+3,573,1497
86,79,Ivory Coast,"2,017",,24,,942,1051
87,80,Sudan,"1,964",,91,,205,1668
88,81,Cuba,"1,862",+22,79,,1460,323
89,82,Iceland,"1,802",,10,,1786,6
90,83,Estonia,"1,770",+4,63,,934,773
91,84,North Macedonia,"1,762",+22,98,+1,1267,397
92,85,Guatemala,"1,643",+125,30,+1,135,1478
93,86,Lithuania,"1,534",+11,55,+1,988,491
94,87,New Zealand,"1,498",,21,,1428,49
95,88,Slovakia,"1,493",+13,28,+1,1151,314
96,89,Slovenia,"1,465",,103,,272,1090
97,90,DRC,"1,370",+72,61,+11,229,1080
98,91,Somalia,"1,357",+73,55,+2,148,1154
99,92,Tajikistan,"1,322",+204,36,+3,,1286
100,93,Mayotte,"1,312",+102,18,+2,627,667
101,94,Djibouti,"1,309",,4,,935,370
102,95,El Salvador,"1,265",+55,25,+2,441,799
103,96,Gabon,"1,209",,10,,219,980
104,97,Kyrgyzstan,"1,117",+6,14,,783,320
105,98,Maldives,"1,078",+47,4,,58,1016
106,99,Hong Kong,"1,053",,4,,1022,27
107,100,Tunisia,"1,035",,45,,802,188
108,101,Latvia,997,+27,19,,662,316
109,102,Sri Lanka,949,+14,9,,520,420
110,103,Albania,933,+17,31,,714,188
111,104,Cyprus,914,+4,17,,515,382
112,105,Guinea-Bissau,913,,3,,26,884
113,106,Lebanon,902,+11,26,,247,629
114,107,Niger,885,,51,,684,150
115,108,Costa Rica,843,,10,+1,542,291
116,109,Kenya,830,+49,50,+5,301,479
117,110,Mali,806,,46,,455,305
118,111,Burkina Faso,780,,51,,595,134
119,112,Paraguay,778,+19,11,,198,569
120,113,Andorra,761,,51,+2,615,95
121,114,Uruguay,732,,19,,553,160
122,,,,,,,,
123,115,Diamond Princess,712,,13,,651,48
124,116,Zambia,679,+25,7,,183,489
125,117,Georgia,677,+6,12,,419,246
126,118,San Marino,653,+1,41,,198,414
127,119,Jordan,607,+11,9,,404,194
128,120,Equatorial Guinea,594,,7,,22,565
129,121,Channel Islands,549,,43,,457,49
130,122,Malta,546,+14,6,,450,90
131,123,Jamaica,511,+2,9,,121,381
132,124,Tanzania,509,,21,,183,305
