,country,total,new case,death,new_death,recovered,active_cases,critical
77,Kuwait,208,13,,,49,159,7
78,North Macedonia,201,24,3,,3,195,1
79,Tunisia,200,27,6,1,2,192,10
80,Bosnia and Herzegovina,189,13,3,,2,184,1
81,Moldova,177,28,1,,2,174,28
82,Albania,174,28,6,1,17,151,3
83,Ukraine,162,17,5,,1,156,
84,Vietnam,153,5,,,20,133,3
85,Burkina Faso,152,6,4,,10,138,
86,Cyprus,146,14,3,,4,139,3
87,Faeroe Islands,140,8,,,47,93,
88,Réunion,135,24,,,1,134,
89,Malta,134,5,,,2,132,1
90,Ghana,132,64,4,,1,127,
91,Azerbaijan,122,29,3,1,15,104,6
92,Brunei,114,5,,,5,109,1
93,Kazakhstan,111,30,1,1,2,108,
94,Oman,109,10,,,23,86,
95,Sri Lanka,106,4,,,7,99,3
96,Venezuela,106,,,,15,91,2
97,Senegal,105,6,,,9,96,
98,Cambodia,96,,,,10,86,1
99,Afghanistan,94,10,2,,2,90,
100,Belarus,86,,,,29,57,2
101,Palestine,84,13,1,,17,66,
102,Mauritius,81,33,2,,,79,1
103,Ivory Coast,80,,,,3,77,
104,Georgia,79,4,,,11,68,1
105,Cameroon,75,,1,,2,72,
106,Uzbekistan,75,15,,,,75,4
107,Guadeloupe,73,,1,,,72,4
108,Montenegro,69,16,1,,,68,1
109,Cuba,67,10,1,,1,65,2
110,Martinique,66,,1,,,65,7
111,Trinidad and Tobago,61,1,1,,,60,
112,Liechtenstein,56,5,,,,56,
113,Honduras,52,,1,1,,51,
114,DRC,51,3,3,1,,48,
115,Nigeria,51,,1,,2,48,
116,Channel Islands,46,,1,1,,45,
117,Bangladesh,44,5,5,,11,28,1
118,Kyrgyzstan,44,,,,,44,
119,Paraguay,41,4,3,,,38,1
120,Rwanda,41,,,,,41,
121,Bolivia,40,8,,,,40,
122,Mayotte,36,,,,,36,
123,Monaco,33,2,,,1,32,
124,Kenya,31,3,1,1,1,29,
125,Macao,31,,,,10,21,
126,French Polynesia,30,5,,,,30,
127,French Guiana,28,,,,6,22,
128,Jamaica,26,,1,,2,23,
129,Gibraltar,26,,,,5,21,
130,Isle of Man,25,2,,,,25,
131,Guatemala,24,,1,,4,19,
132,Madagascar,23,4,,,,23,
133,Togo,23,,,,1,22,
134,Aruba,19,,,,1,18,
135,Barbados,18,,,,,18,
136,Zambia,16,4,,,,16,
137,New Caledonia,14,,,,,14,
138,Uganda,14,,,,,14,
139,El Salvador,13,4,,,,13,
140,Maldives,13,,,,8,5,
141,Tanzania,13,,,,,13,
142,Ethiopia,12,,,,,12,
143,Djibouti,11,,,,,11,
144,Dominica,11,,,,,11,
145,Mongolia,11,1,,,,11,
146,Saint Martin,11,,,,,11,
147,Equatorial Guinea,9,,,,,9,
148,Cayman Islands,8,,1,,,7,
149,Haiti,8,,,,,8,
150,Namibia,8,1,,,2,6,
151,Suriname,8,,,,,8,
152,Gabon,7,1,1,,,6,
153,Niger,7,,1,,,6,
154,Bermuda,7,,,,2,5,
155,Mozambique,7,2,,,,7,
156,Seychelles,7,,,,,7,
157,Curaçao,6,,1,,2,3,
158,Benin,6,,,,,6,
159,Greenland,6,,,,2,4,
160,Laos,6,3,,,,6,
161,Guyana,5,,1,,,4,
162,Bahamas,5,,,,1,4,
163,Fiji,5,,,,,5,
164,Syria,5,,,,,5,
165,Cabo Verde,4,,1,,,3,
166,Congo,4,,,,,4,
167,Eritrea,4,,,,,4,
168,Guinea,4,,,,,4,
169,Vatican City,4,,,,,4,
170,Mali,4,2,,,,4,
171,Eswatini,4,,,,,4,
172,Gambia,3,,1,,,2,
173,Sudan,3,,1,,,2,
174,Zimbabwe,3,,1,,,2,
175,Nepal,3,,,,1,2,
176,Angola,3,,,,,3,
177,Antigua and Barbuda,3,,,,,3,
178,CAR,3,,,,,3,
179,Chad,3,,,,,3,
180,Liberia,3,,,,,3,
181,Mauritania,3,1,,,,3,
182,Myanmar,3,,,,,3,
183,St. Barth,3,,,,,3,
184,Saint Lucia,3,,,,,3,
185,Sint Maarten,3,,,,,3,
186,Belize,2,,,,,2,
187,Bhutan,2,,,,,2,
188,British Virgin Islands,2,,,,,2,
189,Guinea-Bissau,2,,,,,2,
190,Montserrat,2,1,,,,2,
191,Nicaragua,2,,,,,2,
192,Saint Kitts and Nevis,2,,,,,2,
193,Somalia,2,1,,,,2,
194,Turks and Caicos,2,1,,,,2,
195,Grenada,1,,,,,1,
196,Libya,1,,,,,1,
197,Papua New Guinea,1,,,,,1,
198,St. Vincent Grenadines,1,,,,,1,
199,Timor-Leste,1,,,,,1,
