,country,total,new case,death,new_death,recovered,active_cases,critical
58,Egypt,576,,36,,121,419,
59,Iraq,547,41,42,,143,362,
60,New Zealand,514,,1,,56,457,1
61,Algeria,511,57,29,,31,451,
62,Bahrain,499,23,4,,272,223,1
63,UAE,468,,2,,55,411,2
64,Morocco,450,48,26,1,13,411,1
65,Lebanon,438,26,10,2,30,398,4
66,Lithuania,437,43,7,,1,429,2
67,Armenia,424,17,3,2,30,391,6
68,Ukraine,418,62,9,,5,404,
69,Hungary,408,65,13,2,34,361,6
70,Latvia,347,42,,,1,346,3
71,Bulgaria,346,15,8,1,14,324,8
72,Andorra,334,26,6,3,1,327,10
73,Bosnia and Herzegovina,323,45,6,,8,309,1
74,Slovakia,314,22,,,2,312,1
75,Uruguay,304,,1,,,303,9
76,Taiwan,298,15,2,,39,257,
77,Costa Rica,295,,2,,3,290,6
78,Tunisia,278,,8,,2,268,10
79,Moldova,263,32,2,,2,259,33
80,North Macedonia,259,18,6,2,3,250,1
81,Kuwait,255,20,,,67,188,12
82,Kazakhstan,251,23,1,,18,232,
83,Jordan,246,,1,,18,227,3
84,San Marino,224,,22,,6,196,16
85,Cyprus,214,35,5,,15,194,3
86,Albania,212,15,10,,33,169,3
87,Azerbaijan,209,27,4,,15,190,23
88,Burkina Faso,207,,11,,21,175,
89,Vietnam,188,14,,,21,167,3
90,Réunion,183,,,,1,182,
91,Oman,167,15,,,23,144,
92,Faeroe Islands,159,4,,,70,89,1
93,Ghana,152,11,5,,2,145,1
94,Malta,151,2,,,2,149,4
95,Senegal,142,12,,,27,115,
96,Ivory Coast,140,39,,,3,137,
97,Uzbekistan,133,29,2,,7,124,8
98,Brunei,126,6,1,,34,91,1
99,Afghanistan,120,10,4,,2,114,
100,Cuba,119,,3,,4,112,2
101,Venezuela,119,,2,,39,78,2
102,Sri Lanka,117,4,1,,11,105,5
103,Honduras,110,15,2,1,3,105,4
104,Palestine,108,4,1,,18,89,
105,Mauritius,107,5,2,,,105,1
106,Cambodia,103,4,,,21,82,1
107,Guadeloupe,102,,2,,17,83,4
108,Channel Islands,100,3,2,1,,98,
109,Nigeria,97,,1,,3,93,
110,Belarus,94,,,,32,62,2
111,Martinique,93,,1,,,92,12
112,Cameroon,91,,2,,2,87,
113,Georgia,91,1,,,18,73,1
114,Montenegro,85,1,1,,,84,1
115,Kyrgyzstan,84,26,,,,84,
116,Bolivia,81,7,1,1,,80,3
117,Trinidad and Tobago,76,,3,,1,72,
118,DRC,65,,6,,2,57,
119,Mayotte,63,,,,,63,
120,Rwanda,60,,,,,60,
121,Paraguay,56,,3,,1,52,1
122,Gibraltar,56,,,,14,42,
123,Liechtenstein,56,,,,,56,
124,Bangladesh,48,,5,,15,28,1
125,Aruba,46,,,,1,45,
126,Monaco,43,,1,,1,41,
127,Kenya,42,4,1,,1,40,2
128,Isle of Man,42,10,,,,42,
129,Madagascar,39,13,,,,39,
130,Macao,37,3,,,10,27,
131,Guatemala,34,,1,,10,23,1
132,Jamaica,32,2,1,,2,29,
133,French Polynesia,30,,,,,30,
134,Uganda,30,,,,,30,
135,Zambia,29,1,,,,29,
136,French Guiana,28,,,,6,22,
137,Barbados,26,,,,,26,
138,Togo,25,,1,,1,23,
139,El Salvador,24,5,,,,24,
140,Bermuda,22,5,,,2,20,
141,Congo,19,15,,,,19,
142,Ethiopia,19,3,,,1,18,
143,Mali,18,,1,,,17,
144,Niger,18,8,1,,,17,
145,Maldives,17,1,,,11,6,
146,Guinea,16,8,,,,16,
147,Haiti,15,7,,,1,14,
148,New Caledonia,15,,,,,15,
149,Djibouti,14,,,,,14,
150,Tanzania,14,,,,1,13,
151,Equatorial Guinea,12,,,,,12,
152,Mongolia,12,,,,,12,
153,Bahamas,11,1,,,1,10,
154,Dominica,11,,,,,11,
155,Namibia,11,3,,,2,9,
156,Saint Martin,11,,,,,11,
157,Greenland,10,,,,2,8,
158,Syria,9,4,1,1,,8,
159,Grenada,9,2,,,,9,
160,Eswatini,9,,,,,9,
161,Cayman Islands,8,,1,,,7,
162,Curaçao,8,,1,,2,5,
163,Guyana,8,,1,,,7,
164,Laos,8,,,,,8,
165,Libya,8,5,,,,8,
166,Mozambique,8,,,,,8,
167,Myanmar,8,,,,,8,
168,Seychelles,8,,,,,8,
169,Suriname,8,,,,,8,
170,Gabon,7,,1,,,6,
171,Zimbabwe,7,,1,,,6,
172,Antigua and Barbuda,7,,,,,7,
173,Cabo Verde,6,,1,,,5,
174,Benin,6,,,,,6,
175,Eritrea,6,,,,,6,
176,Vatican City,6,,,,,6,
177,Sint Maarten,6,,,,,6,
178,Sudan,5,,1,,,4,
179,Nepal,5,,,,1,4,
180,Angola,5,,,,,5,
181,Fiji,5,,,,,5,
182,Mauritania,5,,,,,5,
183,Montserrat,5,,,,,5,
184,St. Barth,5,,,,,5,
185,Nicaragua,4,,1,,,3,
186,Bhutan,4,1,,,,4,
187,Saint Lucia,4,1,,,1,3,
188,Turks and Caicos,4,,,,,4,
189,Gambia,3,,1,,,2,
190,CAR,3,,,,,3,
191,Chad,3,,,,,3,
192,Liberia,3,,,,,3,
193,Somalia,3,,,,,3,
194,MS Zaandam,2,,,,,2,
195,Anguilla,2,,,,,2,
196,Belize,2,,,,,2,
197,British Virgin Islands,2,,,,,2,
198,Guinea-Bissau,2,,,,,2,
199,Saint Kitts and Nevis,2,,,,,2,
200,Papua New Guinea,1,,,,,1,
201,St. Vincent Grenadines,1,,,,1,0,
202,Timor-Leste,1,,,,,1,
