,country,total,new case,death,new_death,recovered,active_cases,critical
1,,World,"4,857,311",+58045,"318,419",+1899,1888164,2650728
2,,,,,,,,
3,,,,,,,,
4,1,USA,"1,536,104",+8440,"91,349",+371,351348,1093407
5,,,,,,,,
6,,,,,,,,
7,2,Russia,"290,678",+8926,"2,722",+91,70209,217747
8,3,Spain,"278,188",+469,"27,709",+59,195945,54534
9,4,UK,"246,406",+2711,"34,796",+160,N/A,N/A
10,5,Brazil,"245,595",+4515,"16,370",+252,94122,135103
11,6,Italy,"225,886",+451,"32,007",+99,127326,66553
12,7,France,"179,569",,"28,108",,61213,90248
13,8,Germany,"177,213",+562,"8,097",+48,154600,14516
14,9,Turkey,"150,593",+1158,"4,171",+31,111577,34845
15,10,Iran,"122,492",+2294,"7,057",+69,95661,19774
16,11,India,"100,340",+4642,"3,155",+130,39231,57954
17,12,Peru,"92,273",,"2,648",,28621,61004
18,,,,,,,,
19,13,China,"82,954",+7,"4,634",,78238,82
20,14,Canada,"78,017",+1015,"5,839",+57,39127,33051
21,15,Saudi Arabia,"57,345",+2593,320,+8,28748,28277
22,16,Belgium,"55,559",+279,"9,080",+28,14657,31822
23,17,Mexico,"49,219",+2075,"5,177",+132,33329,10713
24,18,Chile,"46,059",+2278,478,+28,20165,25416
25,19,Netherlands,"44,141",+146,"5,694",+14,N/A,N/A
26,20,Pakistan,"42,125",+1974,903,+30,11922,29300
27,21,Qatar,"33,969",+1365,15,,4899,29055
28,22,Ecuador,"33,182",,"2,736",,3433,27013
29,23,Switzerland,"30,597",+10,"1,886",+5,27500,1211
30,24,Belarus,"30,572",+922,171,+6,10130,20271
31,25,Sweden,"30,377",+234,"3,698",+19,4971,21708
32,26,Portugal,"29,209",+173,"1,231",+13,6430,21548
33,27,Singapore,"28,343",+305,22,,9835,18486
34,28,Ireland,"24,200",+88,"1,547",+4,19470,3183
35,29,UAE,"24,190",+832,224,+4,9577,14389
36,30,Bangladesh,"23,870",+1602,349,+21,4585,18936
37,31,Poland,"18,885",+356,936,+11,7628,10321
38,32,Ukraine,"18,616",+325,535,+21,5276,12805
39,33,Indonesia,"18,010",+496,"1,191",+43,4324,12495
40,34,Romania,"17,036",+165,"1,120",+13,9930,5986
41,35,Israel,"16,643",+26,276,+4,13253,3114
42,36,Japan,"16,285",,744,,11153,4388
43,37,Austria,"16,269",+27,629,,14614,1026
44,38,Kuwait,"15,691",+841,118,+6,4339,11234
45,39,Colombia,"15,574",,574,,3751,11249
46,40,South Africa,"15,515",,264,,7006,8245
47,41,Egypt,"12,764",+535,645,+15,3440,8679
48,42,Dominican Republic,"12,725",+411,434,+6,6613,5678
49,43,Philippines,"12,718",+205,831,+7,2729,9158
50,44,S. Korea,"11,065",+15,263,+1,9904,898
51,45,Denmark,"10,968",+41,548,+1,9301,1119
52,46,Serbia,"10,699",+89,231,+1,4799,5669
53,47,Panama,"9,606",+157,275,+6,6081,3250
54,,,,,,,,
55,48,Czechia,"8,527",+52,298,,5633,2596
56,49,Norway,"8,257",+8,233,+1,32,7992
57,50,Argentina,"8,068",,374,+1,2625,5069
58,51,Algeria,"7,201",+182,555,+7,3625,3021
59,52,Bahrain,"7,156",+200,12,,2929,4215
60,53,Afghanistan,"7,072",+408,173,+4,801,6098
61,54,Australia,"7,060",+15,99,+1,6392,569
62,55,Morocco,"6,952",+82,192,,3758,3002
63,56,Malaysia,"6,941",+47,113,,5615,1213
64,57,Kazakhstan,"6,440",+283,35,+1,3469,2936
65,58,Finland,"6,380",+33,300,+2,5000,1080
66,59,Moldova,"6,138",+78,217,+6,2425,3496
67,60,Nigeria,"5,959",,182,,1594,4183
68,61,Ghana,"5,735",,29,,1754,3952
69,62,Oman,"5,379",+193,25,+3,1496,3858
70,63,Armenia,"4,823",+351,61,+1,2019,2743
71,64,Bolivia,"4,088",+262,169,+4,493,3426
72,65,Luxembourg,"3,947",+2,107,,3715,125
73,66,Iraq,"3,554",+150,127,+4,2310,1117
74,67,Hungary,"3,535",+26,462,+11,1400,1673
75,68,Azerbaijan,"3,387",+113,40,+1,2055,1292
76,69,Cameroon,"3,105",,140,,1567,1398
77,70,Thailand,"3,031",+3,56,,2857,118
78,71,Greece,"2,836",+2,165,+2,1374,1297
79,72,Uzbekistan,"2,779",+26,13,+1,2314,452
80,73,Guinea,"2,658",,16,,1133,1509
81,74,Honduras,"2,646",+81,142,+4,319,2185
82,75,Sudan,"2,591",+302,105,+8,247,2239
83,76,Senegal,"2,544",+64,26,+1,1076,1442
84,77,Bosnia and Herzegovina,"2,304",+14,133,,1464,707
85,78,Bulgaria,"2,235",+24,110,+2,612,1513
86,79,Croatia,"2,228",+2,95,,1946,187
87,80,Ivory Coast,"2,109",,27,,1004,1078
88,81,Guatemala,"1,912",+149,35,+2,138,1739
89,82,Cuba,"1,881",+9,79,,1505,297
90,83,North Macedonia,"1,817",+25,104,+3,1301,412
91,84,Iceland,"1,802",,10,,1786,6
92,85,Estonia,"1,784",+10,64,+1,938,782
93,86,Tajikistan,"1,729",+205,41,+2,,1688
94,87,Lithuania,"1,547",+6,59,+3,997,491
95,88,DRC,"1,538",+83,61,,272,1205
96,89,Djibouti,"1,518",+117,7,+3,1018,493
97,90,New Zealand,"1,499",,21,,1433,45
98,91,Slovakia,"1,495",+1,28,,1185,282
99,92,Slovenia,"1,466",,104,,274,1088
100,93,Somalia,"1,455",+34,57,+1,163,1235
101,94,El Salvador,"1,413",+75,30,+3,474,909
102,95,Mayotte,"1,370",+28,18,,627,725
103,96,Gabon,"1,320",,11,,244,1065
104,97,Kyrgyzstan,"1,216",+78,14,,827,375
105,98,Maldives,"1,094",,4,,58,1032
106,99,Hong Kong,"1,056",,4,,1025,27
107,100,Tunisia,"1,037",,45,,816,176
108,101,Latvia,"1,009",+1,19,,662,328
109,102,Sri Lanka,991,+10,9,,559,423
110,103,Guinea-Bissau,990,,4,,26,960
111,104,Albania,948,+2,31,,727,190
112,105,Lebanon,931,+20,26,,251,654
113,106,Cyprus,917,+1,17,,515,385
114,107,Kenya,912,+25,50,,336,526
115,108,Niger,904,,54,,698,152
116,109,Mali,874,+14,52,,512,310
117,110,Costa Rica,863,,10,,565,288
118,111,Burkina Faso,796,,51,,652,93
119,112,Paraguay,788,+2,11,,219,558
120,113,Andorra,761,,51,,617,93
121,114,Zambia,761,+8,7,,192,562
122,115,Uruguay,734,,20,,564,150
123,,,,,,,,
124,116,Equatorial Guinea,719,+125,7,,22,690
125,117,Diamond Princess,712,,13,,651,48
126,118,Georgia,701,+6,12,,432,257
127,119,San Marino,654,,41,,201,412
128,120,Jordan,613,,9,,408,196
129,121,Malta,558,+5,6,,456,96
130,122,Channel Islands,554,,43,,458,53
131,123,Venezuela,541,,10,,241,290
132,124,Jamaica,520,+3,9,,127,384
133,125,Sierra Leone,519,+14,33,+1,148,338
134,126,Tanzania,509,,21,,183,305
135,127,Chad,503,,53,,117,333
136,128,Haiti,456,,20,,21,415
137,129,Réunion,443,,,,354,89
138,130,Taiwan,440,,7,,398,35
139,131,Congo,412,+21,15,,110,287
140,132,Palestine,386,+5,2,,337,47
141,133,Nepal,375,+80,2,,36,337
142,134,Ethiopia,352,+35,5,,116,231
143,135,Benin,339,,2,,83,254
144,136,Isle of Man,335,,24,,296,15
145,137,Mauritius,332,,10,,322,0
146,138,Cabo Verde,328,,3,,84,241
147,139,CAR,327,,,,13,314
148,140,Montenegro,324,,9,,311,4
149,141,Vietnam,324,+4,,,263,61
150,142,Madagascar,322,+18,1,,119,202
151,143,Togo,301,,11,,104,186
152,144,Rwanda,297,+5,,,203,94
153,145,South Sudan,290,,4,,4,282
154,146,Uganda,248,+21,,,63,185
155,147,Sao Tome and Principe,235,,7,,4,224
156,148,Liberia,229,+3,22,+1,123,84
157,149,Eswatini,203,,2,,73,128
158,150,French Guiana,197,,1,,125,71
159,151,Martinique,192,,14,,91,87
160,152,Myanmar,188,+4,6,,101,81
161,153,Faeroe Islands,187,,,,187,0
162,154,Guadeloupe,155,,13,,109,33
163,155,Gibraltar,147,,,,145,2
164,156,Mozambique,145,+8,,,44,101
165,157,Brunei,141,,1,,136,4
166,158,Mongolia,140,+4,,,24,116
167,159,Yemen,128,,20,,1,107
168,160,Bermuda,123,,9,,73,41
169,161,Cambodia,122,,,,122,0
170,162,Guyana,117,,10,,43,64
171,163,Trinidad and Tobago,116,,8,,107,1
172,164,Aruba,101,,3,,93,5
173,165,Bahamas,96,,11,,42,43
174,166,Monaco,96,,4,,87,5
175,167,Cayman Islands,94,,1,,55,38
176,168,Barbados,88,,7,,68,13
177,169,Liechtenstein,82,,1,,55,26
178,170,Sint Maarten,77,,15,,54,8
179,171,Malawi,70,,3,,27,40
180,172,Libya,65,,3,,35,27
181,173,Mauritania,62,,4,,7,51
182,174,French Polynesia,60,,,,59,1
183,175,Syria,58,,3,,36,19
184,176,Angola,48,,2,,17,29
185,177,Zimbabwe,46,+2,4,,18,24
186,178,Macao,45,,,,44,1
187,179,Burundi,42,+19,1,,20,21
188,180,Saint Martin,39,,3,,30,6
189,181,Eritrea,39,,,,39,0
190,182,Nicaragua,25,,8,,7,10
191,183,Antigua and Barbuda,25,,3,,19,3
192,184,Botswana,25,,1,,17,7
193,185,Gambia,24,+1,1,,13,10
194,186,Timor-Leste,24,,,,24,0
195,187,Grenada,22,,,,14,8
196,188,Bhutan,21,,,,5,16
197,189,Laos,19,,,,14,5
198,190,Belize,18,,2,,16,0
199,191,Fiji,18,,,,15,3
200,192,New Caledonia,18,,,,18,0
201,193,Saint Lucia,18,,,,18,0
202,194,St. Vincent Grenadines,17,,,,14,3
203,195,Curaçao,16,,1,,14,1
204,196,Dominica,16,,,,16,0
205,197,Namibia,16,,,,13,3
206,198,Saint Kitts and Nevis,15,,,,14,1
207,199,Falkland Islands,13,,,,13,0
208,200,Turks and Caicos,12,,1,,10,1
