,country,total,new case,death,new_death,recovered,active_cases,critical
167,Seychelles,7,,,,,7,
168,Benin,6,,,,,6,
169,Eritrea,6,,,,,6,
170,Vatican City,6,2,,,,6,
171,Laos,6,,,,,6,
172,Cabo Verde,5,,1,,,4,
173,Guyana,5,,1,,,4,
174,Sudan,5,2,1,,,4,
175,Nepal,5,1,,,1,4,
176,Fiji,5,,,,,5,
177,Mauritania,5,2,,,,5,
178,Montserrat,5,,,,,5,
179,St. Barth,5,,,,,5,
180,Syria,5,,,,,5,
181,Nicaragua,4,,1,,,3,
182,Angola,4,,,,,4,
183,Congo,4,,,,,4,
184,Gambia,3,,1,,,2,
185,Bhutan,3,,,,,3,
186,CAR,3,,,,,3,
187,Chad,3,,,,,3,
188,Liberia,3,,,,,3,
189,Libya,3,2,,,,3,
190,Saint Lucia,3,,,,1,2,
191,Sint Maarten,3,,,,,3,
192,Somalia,3,,,,,3,
193,MS Zaandam,2,,,,,2,
194,Anguilla,2,,,,,2,
195,Belize,2,,,,,2,
196,British Virgin Islands,2,,,,,2,
197,Guinea-Bissau,2,,,,,2,
198,Saint Kitts and Nevis,2,,,,,2,
199,Turks and Caicos,2,,,,,2,
200,Papua New Guinea,1,,,,,1,
201,St. Vincent Grenadines,1,,,,,1,
202,Timor-Leste,1,,,,,1,
