,country,total,new case,death,new_death,recovered,active_cases,critical
45,UAE,5825,,35,,1095,4695,1
46,Serbia,5690,372,110,7,534,5046,120
47,Malaysia,5251,69,86,2,2967,2198,51
48,Singapore,5050,623,11,1,683,4356,22
49,Belarus,4779,575,42,2,342,4395,65
50,Qatar,4663,560,7,,464,4192,37
51,Ukraine,4662,501,125,9,246,4291,45
52,Dominican Republic,4126,371,200,4,215,3711,146
53,Panama,4016,265,109,6,98,3809,99
54,Finland,3489,120,82,7,1700,1707,73
55,Luxembourg,3480,36,72,3,579,2829,29
56,Colombia,3233,,144,,550,2539,98
57,Egypt,2844,171,205,9,646,1993,
58,Thailand,2700,28,47,1,1689,964,61
59,Argentina,2669,,122,,666,1881,126
60,South Africa,2605,,48,,903,1654,7
61,Morocco,2528,245,133,3,273,2122,1
62,Algeria,2418,150,364,16,846,1208,60
63,Moldova,2264,110,55,1,276,1933,80
64,Greece,2224,17,108,3,269,1847,71
65,Bangladesh,1838,266,75,15,58,1705,1
66,Croatia,1814,23,36,1,600,1178,30
67,Hungary,1763,111,156,14,207,1400,63
68,Iceland,1754,15,9,1,1224,521,6
69,Bahrain,1740,40,7,,725,1008,3
70,Kuwait,1658,134,5,2,258,1395,32
71,Kazakhstan,1498,96,17,,347,1134,22
72,Iraq,1482,48,81,1,906,495,
73,Estonia,1459,25,38,2,145,1276,11
74,New Zealand,1409,8,11,2,816,582,2
75,Uzbekistan,1390,41,4,,140,1246,8
76,Azerbaijan,1340,57,15,,528,797,26
77,Slovenia,1304,36,66,5,174,1064,28
78,Armenia,1201,42,19,1,402,780,30
79,Bosnia and Herzegovina,1199,32,46,3,320,833,4
80,Lithuania,1149,21,32,,210,907,14
81,North Macedonia,1117,36,49,3,139,929,15
82,Oman,1069,50,6,2,176,887,3
83,Slovakia,1049,72,9,1,175,865,5
84,Hong Kong,1022,4,4,,533,485,9
85,Cameroon,996,,22,,164,810,
86,Cuba,923,61,31,4,192,700,16
87,Afghanistan,906,66,30,,99,777,
88,Bulgaria,846,46,41,3,141,664,37
89,Tunisia,822,,37,,43,742,89
90,Cyprus,750,15,12,,77,661,8
91,Djibouti,732,141,2,,76,654,
92,,,,,,,,
93,Diamond Princess,712,,13,,644,55,7
94,Andorra,696,23,35,2,191,470,17
95,Ivory Coast,688,34,6,,193,489,
96,Latvia,682,7,5,,88,589,5
97,Lebanon,668,5,21,,86,561,30
98,Costa Rica,642,,4,,74,564,11
99,Ghana,641,,8,,83,550,2
100,Niger,609,25,15,1,105,489,
101,Burkina Faso,546,,32,,257,257,
102,Albania,539,21,26,,283,230,5
103,Uruguay,502,,9,,286,207,13
104,Kyrgyzstan,489,23,5,,114,370,5
105,Channel Islands,470,13,20,1,73,377,
106,Bolivia,465,24,31,2,26,408,3
107,Honduras,442,16,41,6,10,391,10
108,Nigeria,442,,13,,152,277,2
109,Guinea,438,,1,,49,388,
110,San Marino,435,9,39,1,57,339,15
111,Malta,422,10,3,,91,328,4
112,Jordan,402,,7,,259,136,5
113,Palestine,402,28,2,,69,331,
114,Taiwan,395,,6,,166,223,
115,Réunion,394,,,,237,157,4
116,Georgia,370,22,3,,79,288,6
117,Senegal,342,7,2,,198,142,1
118,Mauritius,324,,9,,108,207,3
119,Montenegro,303,,5,1,55,243,7
120,Isle of Man,291,7,4,,169,118,11
121,DRC,287,20,23,1,25,239,
122,Vietnam,268,,,,198,70,8
123,Kenya,246,12,11,,53,182,2
124,Mayotte,245,12,4,1,117,124,6
125,Sri Lanka,242,4,7,,77,158,1
126,Guatemala,214,18,7,2,21,186,3
127,Venezuela,204,,9,,111,84,4
128,Paraguay,199,25,8,,30,161,1
129,Faeroe Islands,184,,,,171,13,
130,El Salvador,177,13,7,1,38,132,2
131,Mali,171,,13,,34,124,
132,Martinique,158,,8,,73,77,17
133,Tanzania,147,53,5,1,11,131,4
134,Guadeloupe,145,,8,,67,70,13
135,Congo,143,26,6,1,11,126,
136,Jamaica,143,,5,,25,113,
137,Rwanda,138,,,,60,78,
138,Brunei,136,,1,,112,23,2
139,Gibraltar,132,1,,,105,27,1
140,Cambodia,122,,,,98,24,1
141,Madagascar,117,6,,,33,84,1
142,Trinidad and Tobago,114,,8,,20,86,
143,Ethiopia,96,4,3,,15,78,1
144,French Guiana,96,10,,,61,35,2
145,Aruba,95,,2,,39,54,1
146,Gabon,95,15,1,,6,88,
147,Monaco,93,,3,,12,78,2
148,Myanmar,88,3,4,,5,79,
149,Bermuda,83,2,5,,35,43,9
150,Togo,83,2,5,,48,30,
151,Somalia,80,,5,,2,73,2
152,Liechtenstein,79,,1,,55,23,
153,Equatorial Guinea,79,28,,,4,75,
154,Liberia,76,17,7,1,7,62,
155,Barbados,75,,5,,15,55,4
156,Cayman Islands,61,1,1,,7,53,3
157,Sint Maarten,57,,9,,12,36,6
158,Guyana,57,2,6,,9,42,4
159,Cabo Verde,56,,1,,1,54,
160,French Polynesia,55,,,,,55,1
161,Uganda,55,,,,20,35,
162,Bahamas,53,,8,,6,39,1
163,Zambia,52,4,2,,30,20,1
164,Libya,49,,1,,11,37,
165,Macao,45,,,,16,29,1
166,Haiti,43,2,3,,,40,
167,Guinea-Bissau,43,,,,,43,
168,Saint Martin,35,,2,,13,20,5
169,Benin,35,,1,,18,16,
170,Eritrea,35,,,,,35,
171,Mozambique,34,3,,,2,32,
172,Syria,33,,2,,5,26,
173,Sudan,32,,5,,4,23,
174,Mongolia,31,,,,5,26,
175,Nepal,30,14,,,2,28,
176,Maldives,28,3,,,16,12,
177,Chad,27,,,,5,22,
178,Sierra Leone,26,11,,,,26,
179,Zimbabwe,24,1,3,,2,19,
180,Antigua and Barbuda,23,,3,,3,17,1
181,Angola,19,,2,,5,12,
182,Laos,19,,,,2,17,
183,Belize,18,,2,,,16,1
184,New Caledonia,18,,,,14,4,1
185,Timor-Leste,18,,,,1,17,
186,Malawi,17,1,2,,,15,1
187,Fiji,17,,,,,17,
188,Eswatini,16,,1,,8,7,
189,Dominica,16,,,,8,8,
190,Namibia,16,,,,4,12,
191,Botswana,15,,1,,,14,
192,Saint Lucia,15,,,,11,4,
193,Curaçao,14,,1,,10,3,
194,Grenada,14,,,,,14,2
195,Saint Kitts and Nevis,14,,,,,14,
196,CAR,12,,,,4,8,
197,St. Vincent Grenadines,12,,,,1,11,
198,Turks and Caicos,11,,1,,,10,
199,Falkland Islands,11,,,,1,10,
200,Greenland,11,,,,11,0,
201,Montserrat,11,,,,1,10,1
202,Seychelles,11,,,,5,6,
203,Suriname,10,,1,,6,3,
204,MS Zaandam,9,,2,,,7,
205,Gambia,9,,1,,2,6,
206,Nicaragua,9,,1,,4,4,
207,Vatican City,8,,,,2,6,
208,Mauritania,7,,1,,2,4,
209,Papua New Guinea,7,,,,,7,
210,St. Barth,6,,,,4,2,
211,Western Sahara,6,,,,,6,
212,Burundi,5,,1,,,4,
213,Bhutan,5,,,,2,3,
214,British Virgin Islands,4,1,,,2,2,
215,Sao Tome and Principe,4,,,,,4,
216,South Sudan,4,,,,,4,
217,Anguilla,3,,,,1,2,
218,Caribbean Netherlands,3,,,,,3,
219,Saint Pierre Miquelon,1,,,,,1,
220,Yemen,1,,,,,1,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
