,country,total,new case,death,new_death,recovered,active_cases,critical
69,Latvia,60,26,,,1,59,
70,Brunei,56,2,,,,56,1
71,Albania,55,4,1,,,54,2
72,Hungary,50,11,1,,2,47,
73,Costa Rica,50,9,,,,50,3
74,Uruguay,50,21,,,,50,
75,Cyprus,49,3,,,,49,1
76,Jordan,48,19,,,1,47,
77,Faeroe Islands,47,29,,,,47,
78,Morocco,44,7,2,1,1,41,1
79,Sri Lanka,44,16,,,1,43,
80,Palestine,44,5,,,,44,
81,Andorra,39,25,,,1,38,
82,Malta,38,8,,,2,36,
83,Belarus,36,,,,3,33,
84,Azerbaijan,34,9,1,,6,27,
85,Georgia,34,1,,,1,33,1
86,Bosnia and Herzegovina,34,9,,,2,32,
87,Cambodia,33,21,,,1,32,
88,Oman,33,9,,,12,21,
89,Kazakhstan,33,23,,,,33,
90,Venezuela,33,16,,,,33,
91,North Macedonia,31,7,,,1,30,1
92,Moldova,30,1,,,1,29,1
93,Senegal,27,,,,2,25,
94,Lithuania,26,8,,,1,25,1
95,Tunisia,25,1,,,1,24,2
96,Afghanistan,22,1,,,1,21,
97,Dominican Republic,21,,1,,,20,
98,New Zealand,20,12,,,,20,
99,Liechtenstein,19,12,,,,19,
100,Guadeloupe,18,12,,,,18,
101,Martinique,15,,1,,,14,
102,Burkina Faso,15,,,,,15,
103,Ukraine,14,7,2,1,,12,
104,Macao,13,1,,,10,3,
105,Jamaica,13,1,,,2,11,
106,Maldives,13,,,,,13,
107,Bolivia,12,1,,,,12,
108,French Guiana,11,,,,,11,
109,Uzbekistan,11,3,,,,11,
110,Bangladesh,10,2,,,3,7,
111,Cameroon,10,5,,,,10,
112,Monaco,9,,,,,9,
113,Paraguay,9,1,,,,9,1
114,Réunion,9,,,,,9,
115,Guatemala,8,,1,,,7,
116,Honduras,8,2,,,,8,
117,Guyana,7,,1,,,6,
118,Cuba,7,3,,,,7,
119,Ghana,7,1,,,,7,
120,Rwanda,7,,,,,7,
121,Channel Islands,6,,,,,6,
122,Ethiopia,6,1,,,,6,
123,Guam,5,2,,,,5,
124,Mongolia,5,1,,,,5,
125,Puerto Rico,5,,,,,5,
126,Trinidad and Tobago,5,1,,,,5,
127,Ivory Coast,4,,,,,4,
128,Kenya,4,1,,,,4,
129,Seychelles,4,1,,,,4,
130,Nigeria,3,1,,,1,2,
131,Aruba,3,1,,,,3,
132,Curaçao,3,1,,,,3,
133,DRC,3,,,,,3,
134,French Polynesia,3,,,,,3,
135,Gibraltar,3,,,,2,1,
136,Mayotte,3,1,,,,3,
137,St. Barth,3,,,,,3,
138,Barbados,2,2,,,,2,
139,Liberia,2,1,,,,2,
140,Montenegro,2,2,,,,2,
141,Namibia,2,,,,,2,
142,Saint Lucia,2,,,,,2,
143,Saint Martin,2,,,,,2,
144,U.S. Virgin Islands,2,1,,,,2,
145,Cayman Islands,1,,1,,,0,
146,Sudan,1,,1,,,0,
147,Nepal,1,,,,1,0,
148,Antigua and Barbuda,1,,,,,1,
149,Bahamas,1,,,,,1,
150,Benin,1,,,,,1,
151,Bhutan,1,,,,,1,
152,CAR,1,,,,,1,
153,Congo,1,,,,,1,
154,Equatorial Guinea,1,,,,,1,
155,Gabon,1,,,,,1,
156,Gambia,1,1,,,,1,
157,Greenland,1,,,,,1,
158,Guinea,1,,,,,1,
159,Vatican City,1,,,,,1,
160,Mauritania,1,,,,,1,
161,St. Vincent Grenadines,1,,,,,1,
162,Somalia,1,,,,,1,
163,Suriname,1,,,,,1,
164,Eswatini,1,,,,,1,
165,Tanzania,1,,,,,1,
166,Togo,1,,,,,1,
