,country,total,new case,death,new_death,recovered,active_cases,critical
47,Norway,7493,30,201,2,32,7260,50
48,Czechia,7333,60,218,4,2453,4662,71
49,Philippines,7294,102,494,17,792,6008,1
50,Australia,6695,20,80,1,5372,1243,43
51,Dominican Republic,5749,,273,6,763,4713,135
52,Malaysia,5742,51,98,2,3762,1882,36
53,Panama,5338,172,154,8,319,4865,87
54,Bangladesh,4998,309,140,9,113,4745,1
55,Colombia,4881,,225,,1003,3653,117
56,Finland,4475,80,186,9,2500,1789,60
57,South Africa,4220,,79,,1473,2668,36
58,Egypt,4092,,294,,1075,2723,
59,Morocco,3897,139,159,1,537,3201,1
60,Luxembourg,3695,,85,,3007,603,25
61,Argentina,3607,,179,3,1030,2398,144
62,Moldova,3304,194,94,10,825,2385,212
63,Algeria,3256,129,419,4,1479,1358,40
64,Thailand,2907,53,51,1,2547,309,61
65,Kuwait,2892,278,19,4,656,2217,58
66,Bahrain,2588,70,8,,1160,1420,2
67,Kazakhstan,2564,148,25,,629,1910,31
68,Greece,2506,16,130,,577,1799,47
69,Hungary,2443,60,262,12,458,1723,61
70,Croatia,2016,7,54,3,1034,928,21
71,Oman,1905,115,10,,329,1566,3
72,Uzbekistan,1836,32,8,,707,1121,8
73,Iceland,1790,1,10,,1570,210,4
74,Iraq,1708,,86,,1204,418,
75,Armenia,1677,81,28,1,803,846,10
76,Estonia,1635,30,46,,228,1361,6
77,Azerbaijan,1617,25,21,,1080,516,15
78,Cameroon,1518,88,53,10,697,768,28
79,Bosnia and Herzegovina,1486,65,57,2,592,837,4
80,Afghanistan,1463,112,47,4,188,1228,7
81,New Zealand,1461,5,18,1,1118,325,1
82,Lithuania,1426,16,41,1,460,925,17
83,Slovenia,1388,15,81,1,219,1088,23
84,Slovakia,1373,13,17,,386,970,7
85,North Macedonia,1367,41,59,2,374,934,14
86,Cuba,1337,52,51,2,437,849,11
87,Ghana,1279,,10,,134,1135,4
88,Bulgaria,1247,59,55,1,197,995,37
89,Nigeria,1095,,32,,208,855,2
90,Ivory Coast,1077,,14,,419,644,
91,Hong Kong,1038,2,4,,753,281,4
92,Djibouti,1008,9,2,,373,633,
93,Guinea,954,,6,,191,757,
94,Tunisia,922,,38,,194,690,20
95,Cyprus,810,6,14,,98,698,15
96,Bolivia,807,104,44,1,54,709,3
97,Latvia,804,20,12,,267,525,6
98,Andorra,731,,40,,344,347,17
99,,,,,,,,
100,Albania,712,34,27,,403,282,4
101,Diamond Princess,712,,13,,645,54,4
102,Lebanon,704,8,24,2,143,537,44
103,Costa Rica,687,,6,,216,465,7
104,Niger,681,,24,,289,368,
105,Kyrgyzstan,665,9,8,,345,312,11
106,Burkina Faso,629,,41,,425,163,
107,Senegal,614,69,7,,276,331,1
108,Honduras,591,29,55,8,58,478,10
109,Uruguay,563,,12,,369,182,9
110,Channel Islands,523,,34,,295,194,
111,San Marino,513,,40,,64,409,3
112,Palestine,484,,4,,92,388,
113,Georgia,456,12,5,,139,312,6
114,Sri Lanka,452,35,7,,118,327,2
115,Malta,448,1,4,1,249,195,2
116,Jordan,444,3,7,,332,105,5
117,Guatemala,430,46,11,,30,389,5
118,Taiwan,429,1,6,,275,148,
119,DRC,416,22,28,3,49,339,
120,Réunion,412,,,,300,112,2
121,Somalia,390,62,18,2,8,364,2
122,Mayotte,354,,4,,144,206,4
123,Kenya,343,7,14,,98,231,2
124,Mauritius,331,,9,,295,27,3
125,Mali,325,,21,,87,217,
126,Montenegro,320,1,6,,153,161,7
127,Venezuela,318,,10,,132,176,4
128,Isle of Man,308,,18,,243,47,22
129,Tanzania,299,,10,,48,241,7
130,Jamaica,288,31,7,,28,253,
131,El Salvador,274,13,8,,75,191,2
132,Vietnam,270,,,,225,45,8
133,Paraguay,223,3,9,,78,136,1
134,Equatorial Guinea,214,,1,,7,206,
135,Sudan,213,39,17,1,19,177,
136,Congo,200,,6,,19,175,
137,Faeroe Islands,187,,,,178,9,
138,Rwanda,176,,,,87,89,
139,Gabon,172,,3,,26,143,1
140,Martinique,170,,14,,77,79,6
141,Guadeloupe,149,,12,,82,55,11
142,Myanmar,144,,5,,10,129,
143,Brunei,138,,1,,121,16,2
144,Maldives,137,8,,,16,121,2
145,Gibraltar,133,,,,131,2,
146,Madagascar,123,1,,,62,61,1
147,Ethiopia,122,5,3,,29,90,
148,Cambodia,122,,,,117,5,1
149,Liberia,120,3,11,3,25,84,
150,Trinidad and Tobago,115,,8,,52,55,
151,French Guiana,111,,1,,87,23,
152,Aruba,100,,2,,69,29,4
153,Bermuda,99,,5,,39,55,10
154,Togo,96,6,6,,62,28,
155,Monaco,94,,4,,41,49,2
156,Cabo Verde,90,2,1,,1,88,
157,Zambia,84,,3,,37,44,1
158,Sierra Leone,82,,2,,10,70,
159,Liechtenstein,81,,1,,55,25,
160,Barbados,77,,6,,31,40,4
161,Uganda,75,,,,46,29,
162,Sint Maarten,73,,12,,22,39,8
163,Bahamas,73,,11,,15,47,1
164,Guyana,73,,7,,12,54,5
165,Haiti,72,,6,1,6,60,
166,Cayman Islands,70,,1,,8,61,3
167,Mozambique,70,5,,,12,58,
168,Libya,61,,2,,18,41,
169,French Polynesia,57,,,,41,16,1
170,Benin,54,,1,,27,26,
171,Guinea-Bissau,52,,,,3,49,
172,Nepal,49,,,,12,37,
173,Chad,46,6,,,15,31,
174,Macao,45,,,,27,18,1
175,Syria,42,,3,,6,33,
176,Eswatini,40,4,1,,10,29,
177,Eritrea,39,,,,11,28,
178,Saint Martin,38,,3,,24,11,3
179,Mongolia,37,1,,,9,28,
180,Malawi,33,,3,,4,26,1
181,Zimbabwe,29,,4,,2,23,
182,Angola,25,,2,,6,17,
183,Antigua and Barbuda,24,,3,,11,10,1
184,Timor-Leste,24,,,,2,22,
185,Botswana,22,,1,,,21,
186,Laos,19,,,,7,12,
187,Belize,18,,2,,5,11,1
188,Fiji,18,,,,10,8,
189,New Caledonia,18,,,,17,1,1
190,Curaçao,16,,1,,11,4,
191,CAR,16,,,,10,6,
192,Dominica,16,,,,10,6,
193,Namibia,16,,,,7,9,
194,Grenada,15,,,,7,8,4
195,Saint Kitts and Nevis,15,,,,2,13,
196,Saint Lucia,15,,,,15,0,
197,St. Vincent Grenadines,14,,,,5,9,
198,Falkland Islands,13,1,,,11,2,
199,Nicaragua,11,,3,,7,1,
200,Burundi,11,,1,,4,6,
201,Montserrat,11,,1,1,2,8,1
202,Turks and Caicos,11,,1,,4,6,
203,Greenland,11,,,,11,0,
204,Seychelles,11,,,,6,5,
205,Gambia,10,,1,,8,1,
206,Suriname,10,,1,,7,2,
207,MS Zaandam,9,,2,,,7,
208,Vatican City,9,,,,2,7,
209,Papua New Guinea,8,,,,,8,
210,Mauritania,7,,1,,6,0,
211,Bhutan,7,,,,3,4,
212,British Virgin Islands,6,1,1,,3,2,
213,St. Barth,6,,,,6,0,
214,Western Sahara,6,,,,5,1,
215,Caribbean Netherlands,5,,,,,5,
216,South Sudan,5,,,,,5,
217,Sao Tome and Principe,4,,,,,4,
218,Anguilla,3,,,,1,2,
219,Saint Pierre Miquelon,1,,,,,1,
220,Yemen,1,,,,1,0,
221,,,,,,,,
222,,,,,,,,
223,,,,,,,,
224,,,,,,,,
225,,,,,,,,
226,,,,,,,,
227,,,,,,,,
