,country,total,new case,death,new_death,recovered,active_cases,critical
1,World,4226934,"48,780",285252,"1,518",1511814,2429868,47062
2,,,,,,,,
3,,,,,,,,
4,USA,1373442,"5,804",81001,214,257773,1034668,16514
5,,,,,,,,
6,,,,,,,,
7,Spain,268143,"3,480",26744,123,177846,63553,1650
8,UK,223060,"3,877",32065,210,N/A,190651,1559
9,Russia,221344,"11,656",2009,94,39801,179534,2300
10,Italy,219814,744,30739,179,106587,82488,999
11,France,176970,,26380,,56217,94373,2776
12,Germany,171999,120,7569,,145600,18830,1581
13,Brazil,163510,811,11207,84,64957,87346,8318
14,Turkey,138657,,3786,,92691,42180,1154
15,Iran,109286,"1,683",6685,45,87422,15179,2703
16,China,82918,17,4633,,78144,141,9
17,India,70717,"3,556",2291,79,21664,46762,
18,Canada,69157,309,4907,37,32096,32154,502
19,Peru,67307,,1889,,21349,44069,774
20,,,,,,,,
21,Belgium,53449,368,8707,51,13697,31045,478
22,Netherlands,42788,161,5456,16,N/A,37082,498
23,Saudi Arabia,41014,"1,966",255,9,12737,28022,143
24,Mexico,35022,"1,562",3465,112,23100,8457,378
25,Pakistan,30941,607,667,8,8212,22062,111
26,Switzerland,30344,39,1845,12,26600,1899,89
27,Chile,30063,"1,197",323,11,13605,16135,574
28,Ecuador,29559,,2127,,3433,23999,181
29,Portugal,27679,98,1144,9,2549,23986,112
30,Sweden,26670,348,3256,31,4971,18443,360
31,Belarus,23906,933,135,4,6531,17240,92
32,Singapore,23822,486,21,1,3225,20576,24
33,Qatar,23623,"1,103",14,,2840,20769,72
34,Ireland,22996,,1458,,17110,4428,72
35,UAE,18198,,198,,4804,13196,1
36,Israel,16492,15,254,2,11548,4690,73
37,Poland,16326,330,811,11,5816,9699,160
38,Austria,15882,11,620,2,14061,1201,68
39,Japan,15777,,624,,8127,7026,287
40,Bangladesh,15691,"1,034",239,11,2902,12550,1
41,Ukraine,15648,416,408,17,3288,11952,207
42,Romania,15588,226,982,21,7245,7361,255
43,Indonesia,14265,233,991,18,2881,10393,
44,Philippines,11086,292,726,7,1999,8361,31
45,Colombia,11063,,463,,2705,7895,130
46,S. Korea,10909,35,256,,9632,1021,55
47,South Africa,10652,637,206,12,4357,6089,77
48,Dominican Republic,10634,287,393,5,2870,7371,134
49,Denmark,10513,84,533,4,8328,1652,43
50,Serbia,10176,62,218,3,3290,6668,29
51,Egypt,9746,346,533,8,2172,7041,41
52,Kuwait,9286,598,65,7,2907,6314,131
53,,,,,,,,
54,Panama,8448,166,244,7,4687,3517,87
55,Czechia,8157,34,281,1,4695,3181,40
56,Norway,8122,17,224,5,32,7866,22
57,Australia,6948,7,97,,6179,672,16
58,Malaysia,6726,70,109,1,5113,1504,20
59,Morocco,6281,218,188,,2811,3282,1
60,Argentina,6034,,305,,1837,3892,148
61,Finland,5984,22,271,4,4000,1713,44
62,Algeria,5891,168,507,5,2841,2543,22
63,Kazakhstan,5160,70,32,1,2074,3054,33
64,Bahrain,5157,216,8,,2152,2997,2
65,Moldova,4927,,171,2,1980,2776,251
66,Ghana,4700,437,22,,494,4184,5
67,Afghanistan,4687,285,122,2,558,4007,7
68,Nigeria,4399,,143,,778,3478,4
69,Luxembourg,3888,2,101,,3602,185,18
70,Oman,3573,174,17,,1211,2345,17
71,Armenia,3392,79,46,1,1359,1987,10
72,Hungary,3284,21,421,8,958,1905,42
73,Thailand,3015,6,56,,2796,163,61
74,Iraq,2818,51,110,1,1790,918,
75,Greece,2726,10,151,,1374,1201,32
76,Azerbaijan,2589,70,32,,1680,877,33
77,Cameroon,2579,,114,,1465,1000,28
78,Bolivia,2556,119,118,4,273,2165,3
79,Uzbekistan,2482,64,10,,1982,490,8
80,Croatia,2196,9,91,1,1784,321,13
81,Guinea,2146,,11,,714,1421,
82,Bosnia and Herzegovina,2141,24,113,6,1114,914,4
83,Bulgaria,1990,25,93,2,461,1436,50
84,Honduras,1972,142,108,,203,1661,10
85,Senegal,1886,177,19,,715,1152,6
86,Iceland,1801,,10,,1773,18,
87,Cuba,1783,17,77,,1229,477,7
88,Estonia,1741,2,61,1,751,929,5
89,Ivory Coast,1700,,21,,794,885,
90,North Macedonia,1664,22,91,,1200,373,21
91,New Zealand,1497,3,21,,1386,90,2
92,Lithuania,1485,6,50,,833,602,17
93,Slovenia,1460,3,102,,256,1102,10
94,Slovakia,1457,,26,,959,472,5
95,Sudan,1365,,70,,149,1146,
96,Djibouti,1210,,3,,847,360,
97,Somalia,1089,35,52,1,121,916,2
98,Guatemala,1052,85,26,2,110,916,5
99,Hong Kong,1048,,4,,985,59,1
100,Tunisia,1032,,45,,700,287,11
101,DRC,1024,33,41,,141,842,
102,Mayotte,1023,,11,,492,520,9
103,Kyrgyzstan,1016,14,12,,688,316,13
104,El Salvador,958,69,17,,325,616,4
105,Latvia,946,7,18,,464,464,2
106,Cyprus,901,3,16,,401,484,10
107,Albania,872,4,31,,654,187,7
