,country,total,new case,death,new_death,recovered,active_cases,critical
1,World,2956897,"37,493",205384,"2,220",867416,1884097,57596
2,,,,,,,,
3,,,,,,,,
4,USA,964904,"4,253",54776,520,118472,791656,15110
5,,,,,,,,
6,Spain,226629,"2,870",23190,288,117727,85712,7764
7,Italy,197675,"2,324",26644,260,64928,106103,2009
8,France,161488,,22614,,44594,94280,4725
9,Germany,157026,513,5880,3,109800,41346,2570
10,UK,152840,"4,463",20732,413,N/A,131764,1559
11,,,,,,,,
12,Turkey,107773,,2706,,25582,79485,1782
13,Iran,90481,"1,153",5710,60,69657,15114,3079
14,China,82827,11,4632,,77394,801,51
15,Russia,80949,"6,361",747,66,6767,73435,2300
16,Brazil,59479,283,4062,17,29160,26257,8318
17,Belgium,46134,809,7094,177,10785,28255,891
18,Canada,45791,437,2489,24,16916,26386,557
19,Netherlands,37845,655,4475,66,N/A,33120,934
20,,,,,,,,
21,Switzerland,29061,167,1607,8,21300,6154,204
22,India,26917,634,826,1,5939,20152,
23,Peru,25331,,700,,7797,16834,545
24,Portugal,23864,472,903,23,1329,21632,182
25,Ecuador,22719,,576,,1366,20777,127
26,Sweden,18640,463,2194,2,1005,15441,399
27,Ireland,18561,,1063,,9233,8265,142
28,Saudi Arabia,17522,"1,223",139,3,2357,15026,115
29,Israel,15398,100,199,,6602,8597,132
30,Austria,15225,77,542,6,12282,2401,145
31,Mexico,13842,970,1305,84,7149,5388,378
32,Singapore,13624,931,12,,1060,12552,22
33,Chile,13331,473,189,8,7024,6118,418
34,Japan,13231,,360,,1656,11215,287
35,Pakistan,12723,,269,,2866,9588,111
36,Poland,11617,344,535,11,2265,8817,160
37,Romania,11036,401,619,18,3054,7363,236
38,S. Korea,10728,10,242,2,8717,1769,55
39,Belarus,10463,873,72,5,1695,8696,92
40,UAE,10349,536,76,5,1978,8295,1
41,Qatar,10287,929,10,,1012,9265,72
42,Indonesia,8882,275,743,23,1107,7032,
43,Ukraine,8617,492,209,8,840,7568,107
44,Denmark,8575,130,422,4,5805,2348,70
45,,,,,,,,
46,Serbia,8042,263,156,5,1182,6704,85
47,Philippines,7579,285,501,7,862,6216,1
48,Norway,7499,6,201,,32,7266,50
49,Czechia,7387,,,,,,
50,,,,,,,,
51,,,,,,,,
52,,,,,,,,
53,,,,,,,,
54,,,,,,,,
55,,,,,,1067,3842,117
56,Finland,4576,101,190,4,2500,1886,62
57,South Africa,4361,,86,,1473,2802,36
58,Egypt,4319,,307,,1114,2898,
59,Morocco,4047,150,160,1,557,3330,1
60,Argentina,3780,,187,2,1107,2486,144
61,Luxembourg,3723,12,88,3,3104,531,22
62,Moldova,3408,104,96,2,895,2417,212
63,Algeria,3382,126,425,6,1508,1449,40
64,Kuwait,3075,183,20,1,806,2249,61
65,Thailand,2922,15,51,,2594,277,61
66,Kazakhstan,2693,92,25,,677,1991,31
67,Bahrain,2633,45,8,,1160,1465,2
68,Greece,2517,11,134,4,577,1806,46
69,Hungary,2500,57,272,10,485,1743,61
70,Croatia,2030,14,55,1,1103,872,23
71,Oman,1998,93,10,,333,1655,3
72,Uzbekistan,1869,7,8,,765,1096,8
73,Iceland,1792,2,10,,1608,174,3
74,Iraq,1763,,86,,1224,453,
75,Armenia,1746,69,28,,833,885,10
76,Azerbaijan,1645,28,21,,1139,485,15
77,Estonia,1643,8,49,3,233,1361,6
78,Cameroon,1621,103,56,3,786,779,12
79,Ghana,1550,271,11,1,155,1384,4
80,Afghanistan,1531,68,50,3,207,1274,7
81,Bosnia and Herzegovina,1516,30,59,2,624,833,4
82,New Zealand,1470,9,18,,1142,310,1
83,Lithuania,1438,12,41,,467,930,17
84,Slovenia,1396,8,82,1,221,1093,23
85,North Macedonia,1386,19,61,2,500,825,13
86,Slovakia,1379,6,18,1,394,967,5
87,Cuba,1369,32,54,3,501,814,11
88,Bulgaria,1300,53,56,1,205,1039,41
89,Nigeria,1182,,35,,222,925,2
90,Ivory Coast,1111,34,14,,449,648,
91,Hong Kong,1038,,4,,753,281,4
92,Djibouti,1023,15,2,,411,610,
93,Guinea,996,,7,,208,781,
94,Tunisia,939,,38,,207,694,19
95,Bolivia,866,59,46,2,54,766,3
96,Cyprus,817,7,14,,148,655,15
97,Latvia,812,8,12,,267,533,6
98,Andorra,738,,40,,344,354,17
99,Albania,726,14,28,1,410,288,4
100,,,,,,,,
101,Diamond Princess,712,,13,,645,54,4
102,Lebanon,707,3,24,,145,538,44
103,Costa Rica,693,,6,,242,445,7
104,Niger,684,,27,,325,332,
105,Kyrgyzstan,682,17,8,,370,304,13
106,Senegal,671,57,8,1,283,380,1
107,Burkina Faso,629,,41,,442,146,
108,Honduras,627,36,59,4,65,503,10
109,Uruguay,596,33,14,2,370,212,9
110,San Marino,538,25,41,1,64,433,4
111,Channel Islands,525,,35,,332,158,
112,Sri Lanka,485,33,7,,120,358,2
113,Georgia,485,29,6,1,139,340,6
114,Guatemala,473,43,13,2,45,415,5
115,Malta,448,,4,,282,162,2
116,Jordan,447,3,7,,337,103,5
117,DRC,442,26,28,,50,364,
118,Somalia,436,46,23,5,10,403,2
119,Taiwan,429,,6,,281,142,
120,Réunion,417,,,,300,117,2
121,Mayotte,401,21,4,,144,253,4
122,Mali,370,,21,,91,258,
123,Kenya,355,12,14,,106,235,2
124,Palestine,342,,2,,83,257,
125,Mauritius,332,1,9,,299,24,3
126,Venezuela,323,,10,,132,181,3
127,Montenegro,321,1,7,1,153,161,7
128,Isle of Man,308,,18,,247,43,22
129,Jamaica,305,17,7,,28,270,
130,Tanzania,299,,10,,48,241,7
131,El Salvador,298,24,8,,83,207,4
132,Vietnam,270,,,,225,45,8
133,Equatorial Guinea,258,,1,,8,249,
134,Sudan,237,24,21,4,20,196,
135,Paraguay,228,5,9,,85,134,1
136,Congo,200,,6,,19,175,
137,Maldives,191,14,,,17,174,2
138,Faeroe Islands,187,,,,178,9,
139,Rwanda,183,,,,88,95,
140,Gabon,176,,3,,30,143,1
141,Martinique,175,,14,,77,84,7
142,Guadeloupe,149,,12,,82,55,11
143,Myanmar,146,2,5,,10,131,
144,Brunei,138,,1,,123,14,2
145,Gibraltar,136,,,,131,5,
146,Madagascar,124,1,,,71,53,1
147,Ethiopia,123,1,3,,41,79,
148,Cambodia,122,,,,117,5,1
149,Liberia,120,,11,,25,84,
150,Trinidad and Tobago,115,,8,,53,54,
151,French Guiana,111,,1,,87,23,
152,Bermuda,109,,5,,39,65,10
153,Cabo Verde,106,16,1,,1,104,
154,Aruba,100,,2,,69,29,4
155,Togo,96,,6,,62,28,
156,Monaco,94,,4,,42,48,1
157,Sierra Leone,93,11,4,2,10,79,
158,Zambia,88,4,3,,42,43,1
159,Liechtenstein,81,,1,,55,25,
160,Barbados,79,,6,,32,41,4
161,Bahamas,78,,11,,15,52,1
162,Mozambique,76,6,,,12,64,
163,Uganda,75,,,,46,29,
